,Id,OverallQual,OverallCond,KitchenQual,GarageCars,Functional,Fireplaces,BsmtExposure,GarageFinish,GarageQual,BsmtQual,HeatingQC,ExterQual,FireplaceQu,BsmtFinType1,BsmtFinType2,TotRmsAbvGrd,BsmtFinSF1,MasVnrArea,BsmtFinSF2,KitchenAbvGr,Outdoor_Rec,Total_Fullbath,Total_Halfbath,Total_House_Area,UnfBsmt,SalePrice,logSalePrice,RoofMatl_compshg,RoofMatl_membran,RoofMatl_metal,RoofMatl_roll,RoofMatl_tar&grv,RoofMatl_wdshake,RoofMatl_wdshngl,CentralAir_y,Exterior1st_asphshn,Exterior1st_brkcomm,Exterior1st_brkface,Exterior1st_cblock,Exterior1st_cemntbd,Exterior1st_hdboard,Exterior1st_imstucc,Exterior1st_metalsd,Exterior1st_plywood,Exterior1st_stone,Exterior1st_stucco,Exterior1st_vinylsd,Exterior1st_wd sdng,Exterior1st_wdshing,Exterior2nd_asphshn,Exterior2nd_brk cmn,Exterior2nd_brkface,Exterior2nd_cblock,Exterior2nd_cmentbd,Exterior2nd_hdboard,Exterior2nd_imstucc,Exterior2nd_metalsd,Exterior2nd_other,Exterior2nd_plywood,Exterior2nd_stone,Exterior2nd_stucco,Exterior2nd_vinylsd,Exterior2nd_wd sdng,Exterior2nd_wd shng,Foundation_cblock,Foundation_pconc,Foundation_slab,Foundation_stone,Foundation_wood,MasVnrType_brkface,MasVnrType_nothing,MasVnrType_stone,PavedDrive_p,PavedDrive_y,Heating_gasa,Heating_gasw,Heating_grav,Heating_othw,Heating_wall,Electrical_fusef,Electrical_fusep,Electrical_mix,Electrical_sbrkr
719,720,5,6,3,1,8,1,4,1,3,4,3,3,1,5,1,5,523,0,0,1,0,1,1,1942,0.46138002059732236,128500,11.763684183317412,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
720,721,8,5,4,2,8,1,4,2,3,4,3,4,3,6,1,5,1148,0,0,1,376,3,0,3484,0.3409873708381171,275000,12.524526376648708,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
721,722,6,5,4,2,8,0,3,2,3,4,5,4,0,6,1,3,662,169,0,1,160,2,0,1696,0.21933962264150944,143000,11.870599909242044,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
722,723,4,7,3,2,8,0,1,1,3,3,5,3,0,5,1,5,191,0,0,1,0,1,0,1728,0.7789351851851852,124500,11.732060994886899,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
723,724,4,6,3,1,8,0,1,1,3,3,5,3,0,1,1,7,0,0,0,1,156,2,0,2411,1.0,135000,11.813030057420567,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
724,725,9,5,5,3,8,1,1,3,3,5,5,5,4,6,1,8,1234,340,0,1,391,3,0,3396,0.27326266195524146,320000,12.676076274775909,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
725,726,4,6,4,2,8,0,1,1,3,3,3,3,0,5,4,5,375,0,239,1,96,1,0,1728,0.28935185185185186,120500,11.699405031912846,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
726,727,6,9,4,2,8,1,1,3,3,4,5,4,4,6,1,5,808,260,0,1,518,3,0,2560,0.08181818181818182,222000,12.310432660854417,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
727,728,7,5,4,2,8,0,3,2,3,4,5,4,0,6,1,6,724,82,0,1,132,3,0,2464,0.41233766233766234,194500,12.178187442040638,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
728,729,5,5,3,3,8,0,1,1,3,3,3,3,0,1,1,9,0,95,0,2,25,3,0,3360,1.0,110000,11.608235644774552,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
729,730,4,5,3,2,8,0,1,1,3,3,3,3,0,4,1,5,152,0,0,1,135,1,0,1988,0.8051282051282052,103000,11.542484267211773,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
730,731,8,5,4,2,8,1,1,2,3,4,5,4,3,6,1,5,1180,0,0,1,389,3,0,3211,0.2601880877742947,236500,12.373703486914124,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
731,732,7,5,4,2,8,1,3,3,3,5,5,4,4,6,1,6,786,442,0,1,182,3,0,2014,0.0944700460829493,187500,12.141534124392603,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
732,733,7,5,4,2,8,1,3,3,3,4,5,4,3,5,1,8,252,202,0,1,276,2,1,3184,0.7814397224631396,222500,12.312682380588432,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
733,734,5,6,3,1,8,1,1,2,3,3,5,3,3,4,1,6,594,0,0,1,165,2,0,2008,0.3125,131400,11.786001385032646,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
734,735,5,5,3,1,8,0,1,1,3,3,3,3,0,1,1,6,0,0,0,1,147,1,0,1896,1.0,108000,11.589886506106357,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
735,736,7,7,3,2,8,2,2,1,3,4,2,3,3,3,1,6,390,0,0,1,341,1,1,2648,0.5568181818181818,163000,12.0015054797889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
736,737,3,4,3,2,8,0,0,1,3,0,4,3,0,0,0,6,0,0,0,2,0,2,0,1040,0.0,93500,11.44571671527678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
737,738,8,5,4,3,8,1,1,3,3,4,5,4,4,1,1,8,0,0,0,1,116,2,1,2694,1.0,239900,12.387977448827787,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
738,739,5,5,3,0,8,0,4,0,0,4,3,3,0,6,1,5,1200,0,0,1,120,6,0,2400,0.0,179000,12.095141084822892,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
739,740,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,7,0,0,0,1,243,2,1,2592,1.0,190000,12.154779351142624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
740,741,5,7,3,2,8,0,1,1,3,2,5,3,0,1,1,7,0,0,0,1,382,2,0,1696,1.0,132000,11.790557201568507,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
741,742,6,8,4,1,8,0,2,1,3,3,4,3,0,6,1,5,832,0,0,1,168,2,1,1824,0.08771929824561403,142000,11.863582336583399,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
742,743,7,5,3,2,8,0,1,1,3,4,5,3,0,1,1,6,0,108,0,1,175,2,0,2698,1.0,179000,12.095141084822892,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
743,744,5,6,3,2,6,1,3,2,3,4,5,3,3,5,1,6,444,0,0,1,402,2,1,1984,0.14615384615384616,175000,12.072541252905651,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
744,745,8,5,4,2,8,1,1,2,3,4,4,4,3,6,1,5,733,0,0,1,334,3,0,2674,0.45175766641735227,180000,12.100712129872347,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
745,746,8,9,4,2,8,2,1,3,3,3,5,5,3,6,5,11,575,289,80,1,204,3,2,3857,0.4264448336252189,299800,12.610870864650634,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
746,747,7,5,4,2,8,1,1,3,3,4,5,4,3,6,1,8,300,0,0,1,278,2,1,3208,0.6848739495798319,236000,12.371587084007746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
747,748,7,7,4,4,8,1,1,1,3,3,3,4,4,1,1,8,0,0,0,1,567,1,1,3880,1.0,265979,12.491172637278908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
748,749,7,5,4,2,8,1,1,3,3,4,5,4,3,6,1,7,919,338,0,1,450,3,0,3440,0.46569767441860466,260400,12.46997418931655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
749,750,4,3,3,1,5,0,0,1,3,0,3,3,0,0,0,9,0,0,0,1,277,2,0,1529,0.0,98000,11.49272275765271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
750,751,4,7,3,0,6,0,1,0,0,3,4,3,0,1,1,7,0,0,0,1,160,1,0,1716,1.0,96500,11.477298287327077,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
751,752,7,5,4,2,8,0,1,3,3,4,5,4,0,1,1,6,0,0,0,1,48,2,1,1980,1.0,162000,11.99535161421452,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
752,753,6,5,4,2,8,0,4,2,3,4,5,3,0,6,1,6,1200,0,0,1,195,3,0,2973,0.18864097363083165,217000,12.287652632522597,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
753,754,8,5,5,3,8,1,2,2,3,4,4,4,4,1,1,8,0,178,0,1,244,2,1,3128,1.0,275500,12.526342907575106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
754,755,6,8,4,2,8,0,1,2,3,3,4,3,0,6,2,5,439,0,472,1,219,2,0,2052,0.11208576998050682,156000,11.957611286231675,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
755,756,6,5,3,2,8,0,1,1,3,4,4,3,0,6,1,6,381,894,0,1,24,2,1,2200,0.4773662551440329,172500,12.058152515453552,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
756,757,8,5,4,2,8,0,3,2,3,4,5,4,0,6,1,7,20,0,0,1,249,2,1,2634,0.976905311778291,212000,12.26434155365415,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
757,758,6,5,3,2,8,1,2,3,3,3,3,3,3,3,1,6,438,328,0,1,335,2,1,2058,0.3482142857142857,158900,11.976030352524807,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
758,759,7,5,3,2,8,0,1,1,3,4,4,3,0,5,1,6,549,360,0,1,0,2,1,2245,0.2620967741935484,179400,12.097373228606832,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
759,760,8,5,4,3,8,1,3,2,3,4,5,4,3,2,5,9,56,513,64,1,320,2,1,3849,0.9089529590288316,290000,12.577636201962656,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
760,761,6,6,3,1,8,0,1,1,5,3,5,3,0,3,1,5,612,0,0,1,0,1,0,1728,0.2916666666666667,127500,11.755871643580617,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
761,762,5,5,2,2,7,0,2,1,3,3,3,3,0,2,1,5,405,0,0,1,0,1,0,2446,0.6462882096069869,100000,11.512925464970229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
762,763,7,5,4,2,8,0,2,1,3,4,5,3,0,6,1,7,24,0,0,1,214,2,1,2303,0.9682539682539683,215200,12.279323107269766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
763,764,8,5,4,3,8,1,2,2,3,4,5,4,4,6,1,8,1163,673,0,1,308,3,1,3617,0.07108626198083066,337000,12.727838209334498,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
764,765,8,5,5,2,8,1,3,3,3,4,5,4,4,2,6,6,437,0,1057,1,246,2,1,2988,0.0,270000,12.506177237980511,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
765,766,9,5,5,2,8,1,1,3,3,4,5,4,4,1,1,6,0,284,0,1,174,2,0,3004,1.0,264132,12.484204257170104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
766,767,7,5,3,2,8,1,1,1,3,4,3,3,3,6,1,7,394,42,0,1,450,2,1,2694,0.5979591836734693,196500,12.188417710291453,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
767,768,6,7,3,1,5,0,2,1,3,4,5,3,0,5,1,7,660,0,0,1,401,3,0,2733,0.3285859613428281,160000,11.982929094215963,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
768,769,7,5,4,2,8,1,1,3,3,4,5,4,4,6,1,8,24,0,0,1,153,2,0,3696,0.9870967741935484,216837,12.28690119819279,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
769,770,8,5,5,3,5,1,4,3,3,4,5,5,4,5,1,12,1416,603,0,1,749,4,1,4929,0.14181818181818182,538000,13.195613839143922,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
770,771,5,5,3,2,8,0,3,1,3,4,3,3,0,6,1,5,685,0,0,1,120,2,0,1716,0.20163170163170163,134900,11.812289042195847,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
771,772,4,5,3,2,8,0,1,1,3,2,3,3,0,2,1,6,836,0,0,1,0,1,0,2056,0.0,102000,11.532728092266408,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
772,773,6,5,3,2,8,1,3,1,3,3,3,3,3,5,4,6,422,0,127,1,144,2,0,2146,0.46647230320699706,107000,11.580584113444043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
773,774,5,5,3,1,8,0,1,2,3,3,5,3,0,3,1,5,456,1,0,1,0,1,0,1824,0.5,114500,11.648330101976432,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
774,775,8,5,4,3,8,1,3,3,3,4,4,4,4,1,1,9,0,375,0,1,360,2,0,3908,1.0,395000,12.886641043883259,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
775,776,6,5,3,2,8,0,1,3,3,5,5,3,0,6,1,5,866,320,0,1,247,3,0,2408,0.2807308970099668,162000,11.99535161421452,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
776,777,7,5,4,3,8,0,3,2,3,4,5,4,0,6,1,7,20,240,0,1,203,2,0,3228,0.9876084262701363,221500,12.308177868467327,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
777,778,5,5,3,2,8,1,1,1,3,3,3,3,2,5,1,5,762,0,0,1,241,2,0,1758,0.11805555555555555,142500,11.867097278690842,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
778,779,5,5,3,2,8,2,0,1,3,0,3,3,3,0,0,10,0,320,0,2,0,2,0,2020,0.0,144000,11.877568578558138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
779,780,6,5,3,2,8,0,4,1,3,4,3,3,0,6,1,4,975,90,0,1,0,2,0,1979,0.0,135000,11.813030057420567,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
780,781,7,5,3,2,8,1,1,3,3,4,4,3,3,1,1,6,0,38,0,1,241,2,0,2490,1.0,176000,12.078239274020289,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
781,782,6,5,4,2,8,0,1,2,3,4,5,4,0,5,1,7,387,0,0,1,124,2,1,2364,0.4914586070959264,175900,12.077670930725649,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
782,783,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,6,0,0,0,1,33,2,0,2843,1.0,187100,12.139398512262181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
783,784,5,6,4,2,8,1,3,3,3,4,5,3,3,6,1,4,1097,104,0,1,333,2,0,2207,0.0,165500,12.016726473799254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
784,785,6,6,3,0,8,1,1,0,0,3,5,3,4,1,1,9,0,0,0,1,425,2,0,2226,1.0,128000,11.759785542901755,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
785,786,6,5,3,2,8,1,1,1,3,3,3,3,4,3,2,7,251,0,630,1,197,2,0,2714,0.35787172011661805,161500,11.992260421644849,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
786,787,5,6,3,1,8,0,1,1,3,2,3,3,0,2,1,7,686,0,0,1,196,3,0,2338,0.0,139000,11.842229212112828,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
787,788,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,8,656,0,0,1,45,3,1,3040,0.3138075313807531,233000,12.358793732547838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
788,789,4,7,3,1,8,0,1,1,2,3,5,3,0,1,1,4,0,0,0,1,0,1,0,1802,1.0,107900,11.588960151246226,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
789,790,6,8,4,2,8,0,4,3,3,3,4,3,0,2,1,9,568,157,0,1,301,2,1,2919,0.3173076923076923,187500,12.141534124392603,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
