,OverallQual,KitchenQual,GarageCars,Functional,Fireplaces,BsmtExposure,GarageFinish,GarageQual,BsmtQual,HeatingQC,ExterQual,FireplaceQu,BsmtFinType1,BsmtFinType2,TotRmsAbvGrd,MasVnrArea,KitchenAbvGr,Outdoor_Rec,Total_Fullbath,Total_Halfbath,Total_House_Area,UnfBsmt,logSalePrice,CentralAir_y,PavedDrive_p,PavedDrive_y,Electrical_fusef,Electrical_fusep,Electrical_mix,Electrical_sbrkr
1110,6,3,2,8,1,1,3,3,4,4,3,3,6,1,8,0,1,308,3,1,2431,0.7166882276843467,12.144197241812089,1,0,1,0,0,0,1
1111,7,3,2,8,1,1,2,3,3,3,3,4,5,1,8,660,1,69,2,1,2767,0.49813200498132,12.230765258120543,1,0,1,0,0,0,1
1112,5,3,1,8,0,1,1,3,3,3,3,0,6,1,5,0,1,0,2,0,1632,0.1323529411764706,11.774520202658689,1,0,1,0,0,0,0
1113,5,4,1,8,0,1,1,3,3,4,3,0,4,1,6,0,1,18,2,0,2016,0.3621031746031746,11.809319478024031,1,0,1,0,0,0,1
1114,5,4,1,8,0,1,1,3,3,5,3,0,3,1,4,0,1,0,1,0,1666,0.5018007202881153,11.669929213779893,1,0,1,0,0,0,1
1115,8,5,3,8,1,1,2,3,5,5,4,4,6,1,7,328,1,0,3,0,3468,0.4209919261822376,12.669806661762314,1,0,1,0,0,0,1
1116,8,4,2,8,1,1,3,3,4,5,4,3,6,1,7,0,1,120,3,1,1827,0.13480392156862744,12.123234367221167,1,0,1,0,0,0,1
1117,5,4,2,8,0,1,2,3,3,5,3,0,4,1,5,0,1,0,2,0,1788,0.21476510067114093,11.77528972943772,1,0,1,0,0,0,1
1118,5,3,1,6,0,1,2,3,3,3,3,0,1,1,6,0,1,314,1,1,2134,1.0,11.849397701591439,1,0,1,0,0,0,1
1119,5,3,1,8,0,1,2,3,3,3,3,0,2,1,6,0,1,392,1,0,2080,0.6451923076923077,11.803353763090035,1,0,1,0,0,0,0
1120,6,3,1,8,1,1,1,3,3,3,3,4,1,1,6,0,1,134,1,0,2024,1.0,11.681824001432044,1,0,1,0,0,0,0
1121,7,4,3,8,0,3,2,3,4,5,4,0,6,1,7,196,1,164,2,0,3104,0.9845360824742267,12.26857785088157,1,0,1,0,0,0,1
1122,4,3,1,8,0,1,1,3,3,5,3,0,1,1,5,0,1,224,1,0,1632,1.0,11.626254150277234,1,0,1,0,0,0,0
1123,5,3,0,8,0,1,0,0,3,5,3,0,1,1,4,0,1,200,1,1,1396,1.0,11.6784399034478,1,0,1,0,0,0,1
1124,7,4,2,8,1,1,3,3,4,4,3,3,1,1,7,170,1,125,2,1,1866,1.0,12.007011764731919,1,0,1,0,0,0,1
1125,4,2,2,8,1,1,1,2,3,3,3,3,1,1,5,0,1,0,1,0,2010,1.0,11.652687407345386,1,0,1,0,0,0,1
1126,7,4,3,8,1,1,3,3,4,5,4,3,1,1,7,130,1,163,2,0,2928,1.0,12.066810578196664,1,0,1,0,0,0,1
1127,7,4,3,8,1,3,3,3,4,5,4,4,6,1,7,0,1,180,3,0,3060,0.1503267973856209,12.464583340681678,1,0,1,0,0,0,1
1128,7,4,2,8,1,3,3,3,4,5,4,4,1,1,8,0,1,148,2,1,2806,1.0,12.278393307109802,1,0,1,0,0,0,1
1129,5,3,2,8,0,4,1,3,4,3,3,0,6,1,4,180,1,49,2,0,1872,0.0,11.849397701591439,1,0,1,0,0,0,1
1130,4,4,2,6,2,1,1,3,3,3,3,3,4,1,7,0,1,475,3,0,3103,0.44563279857397503,11.813030057420569,1,0,1,0,0,0,1
1131,5,3,0,8,0,2,0,0,4,3,3,0,4,1,5,0,1,28,1,0,1948,0.7823408624229979,11.445716715276781,1,0,1,0,0,0,1
1132,6,2,1,8,0,2,1,2,3,3,3,0,1,1,8,0,1,48,2,0,3218,1.0,11.67419361256635,1,0,0,0,0,0,1
1133,8,4,2,8,1,1,2,3,4,5,4,3,6,1,8,0,1,155,2,1,3148,0.4822695035460993,12.386308695833106,1,0,1,0,0,0,1
1134,6,3,2,8,1,3,3,3,4,4,3,3,1,1,7,0,1,138,2,1,2516,1.0,12.037653993905213,1,0,1,0,0,0,1
1135,6,3,1,8,1,1,1,3,3,3,3,4,1,1,5,0,1,128,1,0,1946,1.0,11.532728092266407,0,0,1,0,0,0,1
1136,6,3,1,8,0,1,1,3,3,3,3,0,4,1,6,0,1,96,1,0,2284,0.7286821705426356,11.686878772093667,1,0,1,0,0,0,0
1137,5,3,0,8,0,1,0,0,3,4,3,0,1,1,6,0,1,176,1,0,1800,1.0,11.451050061252143,0,0,0,0,0,0,1
1138,6,4,2,8,2,4,2,3,3,3,3,3,5,1,5,0,1,296,3,0,3134,0.0,12.185869938212655,1,0,1,0,0,0,1
1139,5,3,2,4,1,1,1,3,3,3,3,4,4,1,6,0,1,342,1,0,2082,0.29508196721311475,11.877568578558137,1,0,1,0,0,0,1
1140,5,3,2,8,0,2,1,3,3,3,3,0,5,1,4,0,1,0,2,0,1904,0.10504201680672268,11.842229212112827,1,0,1,0,0,0,1
1141,5,4,2,8,1,1,1,3,3,5,3,3,5,1,9,44,1,544,3,1,2648,0.5115384615384615,12.193493863323312,1,0,1,0,0,0,1
1142,8,4,3,8,1,4,2,3,5,5,4,3,6,1,11,340,1,269,4,0,4294,0.2155525238744884,12.959538518762065,1,0,1,0,0,0,1
1143,5,3,0,8,0,1,0,0,3,3,3,0,6,1,5,0,1,24,1,0,2012,0.7137176938369781,11.289781913656018,1,0,1,0,0,0,1
1144,4,2,1,8,0,1,1,3,4,2,3,0,4,1,5,0,1,0,2,0,1596,0.4821428571428572,11.289781913656018,0,0,1,0,0,0,0
1145,5,3,1,8,1,1,1,3,3,5,3,4,1,1,8,0,1,0,1,0,2618,1.0,11.911701584927595,1,0,1,0,0,0,1
1146,6,4,2,8,1,1,1,3,4,3,4,3,6,1,5,85,1,191,3,0,2596,0.030816640986132512,12.100712129872349,1,0,1,0,0,0,1
1147,7,2,1,8,1,1,1,3,3,5,3,4,3,1,7,0,1,0,1,1,2268,0.609375,12.069680020624617,1,0,1,0,0,0,1
1148,7,3,1,8,1,1,1,3,3,3,3,4,1,1,5,0,1,176,1,0,1683,1.0,11.66907414746016,1,0,1,0,0,0,1
1149,7,3,2,8,0,1,1,3,3,5,3,0,5,1,7,0,1,0,1,1,2132,0.04,11.870599909242046,1,0,1,0,0,0,1
1150,6,4,1,8,1,1,1,3,3,5,3,4,1,1,4,0,1,214,1,0,1864,1.0,11.728036844587177,1,0,1,0,0,0,0
1151,5,2,2,8,2,1,3,3,3,3,3,4,4,1,6,132,1,240,1,1,2932,0.8799454297407913,11.917723684090689,1,0,1,0,0,0,1
1152,6,5,2,8,1,1,3,3,3,5,3,4,5,6,6,0,1,280,1,0,2884,0.21435228331780054,12.345834587905333,1,0,1,0,0,0,1
1153,6,3,1,8,0,3,1,3,3,5,4,0,5,1,5,0,1,96,1,0,1632,0.34068627450980393,11.699405031912846,1,0,1,0,0,0,1
1154,7,4,2,8,2,4,1,3,3,3,3,4,5,1,8,288,1,417,1,2,2684,0.474537037037037,12.215032386901646,1,0,1,0,0,0,1
1155,5,4,2,8,1,4,2,3,4,3,4,2,5,1,6,0,1,201,3,0,2874,0.19485038274182326,12.292250341771224,1,0,1,0,0,0,1
1156,5,4,2,8,1,4,2,3,3,4,3,4,5,1,6,0,1,188,2,1,2484,0.4807219031993437,12.100156419938624,1,0,1,0,0,0,1
1157,7,4,2,8,1,1,2,3,4,5,4,4,6,1,6,166,1,234,3,0,2628,0.3120243531202435,12.345834587905333,1,0,1,0,0,0,1
1158,8,4,3,8,0,1,2,3,4,5,4,0,1,1,7,186,1,24,2,0,3160,1.0,12.367885325692587,1,0,1,0,0,0,1
1159,6,4,2,8,1,1,2,4,3,3,4,3,5,1,8,270,1,69,2,1,2777,0.5094339622641509,12.128111104060464,1,0,1,0,0,0,1
1160,6,3,2,8,1,1,1,3,4,2,3,3,5,1,7,0,1,26,2,1,2311,0.6362573099415205,11.891361900690471,1,0,1,0,0,0,1
1161,6,4,2,8,1,1,1,3,3,5,4,4,4,1,7,72,1,324,2,0,2936,0.4382716049382716,12.319401330837175,1,0,1,0,0,0,1
1162,5,3,2,8,1,1,3,3,4,4,3,1,4,1,5,0,1,0,1,0,1788,0.44966442953020136,11.767567683343811,1,0,1,0,0,0,1
1163,4,3,2,8,0,3,1,2,4,3,3,0,6,1,6,0,2,120,2,2,2456,0.0,11.598726943661342,1,0,1,0,0,0,1
1164,5,4,2,8,1,4,1,3,4,5,3,3,5,3,5,0,1,348,2,1,2792,0.2125,12.175613438045467,1,0,1,0,0,0,1
1165,7,4,2,8,0,1,2,3,4,5,4,0,1,1,7,268,1,114,2,0,3004,1.0,12.359523080243036,1,0,1,0,0,0,1
1166,8,4,3,8,0,3,2,3,4,5,4,0,1,1,7,72,1,193,2,0,3388,1.0,12.410441041518052,1,0,1,0,0,0,1
1167,6,3,2,8,1,1,3,3,4,5,3,3,6,1,7,0,1,38,3,1,2630,0.18039624608967675,12.061046873479915,1,0,1,0,0,0,1
1168,6,4,2,8,2,1,1,3,3,5,3,3,3,1,7,0,1,90,2,0,3235,0.4445430346051464,12.367340793126294,1,0,1,0,0,0,1
1169,10,4,3,8,1,4,3,3,5,5,4,3,6,1,10,1378,1,437,4,1,5557,0.28134715025906737,13.345506928718539,1,0,1,0,0,0,1
1170,6,3,1,8,1,3,3,3,3,3,3,1,5,1,6,0,1,203,2,0,2214,0.5237226277372263,12.049418835484795,1,0,1,0,0,0,1
1171,6,3,2,8,1,1,2,3,3,5,3,3,5,1,6,0,1,288,2,0,2522,0.4750198255352894,12.0015054797889,1,0,1,0,0,0,1
1172,7,4,2,8,0,1,3,3,4,5,4,0,1,1,5,0,1,54,2,1,1875,1.0,12.05466819137094,1,0,1,0,0,0,1
1173,5,5,0,4,1,1,0,0,3,3,3,4,3,4,12,0,1,122,3,0,4684,0.6113892365456821,12.208569525728759,1,0,1,0,0,0,1
1174,6,3,2,8,1,1,1,3,4,3,3,4,3,1,9,0,1,0,2,1,3297,0.4716386554621849,12.384218830913648,1,0,1,0,0,0,1
1175,8,4,2,8,1,1,3,3,4,5,4,3,6,1,9,337,1,33,2,1,4555,0.5840760546642899,12.560244459250786,1,0,1,0,0,0,1
1176,5,3,1,8,0,1,1,3,3,3,3,0,5,1,5,0,1,362,2,0,1799,0.2488584474885845,11.691071650353704,1,0,1,0,0,0,1
1177,6,3,1,8,0,1,1,3,3,3,3,0,3,1,5,0,1,116,1,0,2042,0.4278728606356968,11.652687407345386,1,0,0,0,0,0,1
1178,5,3,1,8,1,1,1,2,3,5,3,4,1,1,7,0,1,294,1,1,2074,1.0,11.95053502640496,1,0,1,0,0,0,1
1179,5,3,0,6,1,0,0,0,0,4,3,4,0,0,5,0,1,226,1,0,1124,0.0,11.440354772135393,1,0,0,0,0,0,1
1180,7,3,2,8,0,1,3,3,4,5,3,0,2,1,8,0,1,0,2,1,3730,0.0,12.429216196844385,1,0,1,0,0,0,1
1181,8,4,2,8,1,4,3,3,5,5,5,4,6,1,5,186,1,368,3,1,3252,0.075,12.8802918162046,1,0,1,0,0,0,1
1182,10,5,3,8,2,3,3,3,5,5,4,3,6,1,10,0,1,249,4,1,6872,0.12520868113522535,13.521139497361697,1,0,1,0,0,0,1
1183,5,3,2,8,1,1,1,3,3,5,3,4,3,1,5,0,1,229,2,0,2250,0.2669642857142857,11.695247021764185,1,0,1,0,0,0,1
1184,5,3,3,8,2,4,2,3,3,4,3,3,3,1,5,226,1,526,2,1,3144,0.2627226463104326,12.137258329529814,1,0,1,0,0,0,1
1185,5,3,1,8,0,1,1,3,3,4,3,0,4,1,7,0,1,236,2,0,2005,0.5,11.560762794384386,1,0,1,0,0,0,1
1186,3,3,2,8,0,2,1,2,2,3,3,0,4,1,7,0,2,74,3,0,2677,0.5501022494887525,11.461632170582678,1,0,1,0,0,0,1
1187,8,4,3,8,1,1,2,3,4,5,4,2,6,1,5,0,1,306,3,0,3248,0.10344827586206896,12.476099782743232,1,0,1,0,0,0,1
1188,7,4,2,8,0,1,2,3,4,5,4,0,1,1,7,95,1,212,2,1,2491,1.0,12.180754837545884,1,0,1,0,0,0,1
1189,7,4,2,8,1,1,3,3,3,4,3,3,1,1,7,0,1,200,2,1,2798,1.0,12.14950229404178,1,0,1,0,0,0,1
1190,4,3,4,8,1,3,3,3,3,5,3,3,4,1,7,149,1,439,2,0,2871,0.07205764611689351,12.031719258385394,1,0,1,0,0,0,1
1191,8,4,2,8,0,1,1,3,4,5,4,0,1,1,5,456,1,206,2,1,2217,1.0,12.066810578196664,1,0,1,0,0,0,1
1192,5,4,1,8,0,2,1,3,3,4,3,0,1,1,6,0,1,84,1,0,2174,1.0,11.736069016284436,1,1,0,0,0,0,1
1193,6,3,2,8,0,1,3,3,5,5,3,0,6,1,5,425,1,304,3,0,2448,0.2785947712418301,12.013700752882716,1,0,1,0,0,0,1
1194,6,3,1,8,0,1,3,3,3,3,3,0,5,1,7,143,1,415,1,1,2015,0.440422322775264,11.970350312009106,1,0,1,0,0,0,1
1195,6,4,2,8,0,1,3,3,4,5,3,0,1,1,8,0,1,124,2,1,2184,1.0,12.078239274020287,1,0,1,0,0,0,1
1196,7,4,3,8,1,3,3,3,4,5,4,4,1,1,9,0,1,117,2,1,2742,1.0,12.297785453453374,1,0,1,0,0,0,1
1197,7,3,1,8,1,1,1,3,3,5,3,4,1,1,7,0,1,330,1,0,2505,1.0,11.877568578558137,1,0,1,0,0,0,1
1198,7,4,2,8,0,1,2,3,4,5,4,0,1,1,6,0,1,356,2,0,2424,1.0,12.089538829274224,1,0,1,0,0,0,1
1199,4,3,2,8,1,1,1,3,3,4,3,1,3,1,6,51,1,82,1,1,2433,0.4795432921027593,11.904967552746253,1,0,1,0,0,0,1
1200,4,3,1,8,0,1,1,3,3,4,3,0,1,1,5,0,1,0,1,0,1728,1.0,11.661776411702585,1,0,1,0,0,0,1
1201,7,4,2,8,0,3,2,3,4,5,3,0,1,1,6,0,1,234,2,1,2645,1.0,12.195517131590655,1,0,1,0,0,0,1
1202,5,3,1,8,1,1,1,3,3,5,3,2,1,1,5,0,1,208,2,0,2232,1.0,11.669929213779893,1,0,0,0,0,0,1
1203,7,4,2,8,1,1,1,3,4,5,4,3,1,1,6,171,1,308,2,0,3260,1.0,12.269047444691562,1,0,1,0,0,0,1
1204,5,3,2,8,0,1,2,3,4,5,3,0,5,1,6,0,1,88,2,1,2130,0.2537878787878788,11.941455846009385,1,0,1,0,0,0,1
1205,7,4,3,8,1,2,2,3,4,4,4,3,5,4,7,234,1,154,2,0,4354,0.6932344763670065,12.513189630620566,1,0,1,0,0,0,1
1206,4,3,1,8,0,1,1,3,3,3,3,0,3,1,5,0,1,42,2,0,2112,0.0,11.580584113444045,1,0,1,0,0,0,1
1207,6,4,2,8,0,3,2,3,4,5,4,0,6,1,7,120,1,215,3,0,3382,0.7978596908442329,12.206072645530176,1,0,1,0,0,0,1
1208,5,3,2,8,0,1,1,3,3,3,3,0,3,4,6,0,1,0,2,0,2214,0.3426423200859291,11.849397701591439,1,0,1,0,0,0,1
1209,8,4,2,8,1,2,2,3,5,5,4,4,6,1,8,420,1,372,3,0,3320,0.26506024096385544,12.577636201962655,1,0,1,0,0,0,1
1210,6,4,2,8,1,1,2,3,4,5,4,3,1,1,8,0,1,739,2,1,2900,1.0,12.14950229404178,1,0,1,0,0,0,1
1211,8,3,2,8,0,3,2,3,4,4,4,0,6,1,8,0,1,337,2,0,2311,0.2361359570661896,12.007621706806335,1,0,1,0,0,0,1
1212,4,3,1,8,0,1,1,3,3,3,3,0,3,1,4,0,1,113,2,0,1344,0.4880952380952381,11.635143097694476,1,0,0,0,0,0,1
1213,4,3,1,8,0,3,1,3,3,5,3,0,6,1,3,0,1,88,1,1,1608,0.0,11.884489021402711,1,0,1,0,0,0,1
1214,5,3,1,8,0,3,1,3,3,3,3,0,4,1,6,0,1,222,2,0,1924,0.15243243243243246,11.809319478024031,1,0,1,0,0,0,1
1215,5,3,1,8,0,1,2,3,3,3,3,0,3,2,5,0,1,0,1,0,1788,0.38031319910514544,11.736069016284436,1,0,1,0,0,0,1
1216,6,3,2,8,0,0,1,3,0,3,3,0,0,0,8,0,2,0,2,0,1902,0.0,11.626254150277234,1,0,1,0,0,0,1
1217,8,4,2,8,0,2,2,3,4,5,4,0,6,1,6,72,1,247,3,0,2614,0.28,12.343466568968994,1,0,1,0,0,0,1
1218,4,3,0,8,0,0,0,0,0,4,3,0,0,0,3,0,1,0,1,0,912,0.0,11.296012463406653,0,0,0,0,0,0,1
1219,6,3,0,8,0,1,0,0,3,3,3,0,1,1,7,236,1,201,1,1,1890,1.0,11.424094251263615,1,0,0,0,0,0,1
1220,5,3,1,8,0,1,1,3,3,3,3,0,3,2,5,0,1,0,1,0,1824,0.0,11.652687407345386,1,0,1,0,0,0,1
1221,5,3,1,8,1,1,1,3,3,5,3,3,4,2,5,0,1,63,1,0,2163,0.22058823529411764,11.805595078933045,1,0,1,0,0,0,1
1222,6,3,1,8,1,2,1,3,3,5,3,4,3,1,7,320,1,0,2,0,2886,0.8115384615384615,11.870599909242046,1,0,1,0,0,0,1
1223,5,3,2,5,0,1,1,3,3,3,3,0,2,1,7,44,1,30,2,0,4272,0.6460674157303371,11.834284063781393,0,0,1,0,0,0,0
1224,7,4,2,8,1,3,3,3,4,5,4,4,6,1,8,0,1,175,3,1,2278,0.08121827411167512,12.122691036591124,1,0,1,0,0,0,1
1225,6,3,1,8,0,3,2,3,3,5,3,0,6,1,6,63,1,224,1,1,1726,0.1377551020408163,11.884489021402711,1,0,1,0,0,0,1
1226,6,4,3,8,1,2,3,3,4,5,4,4,1,1,9,74,1,118,2,1,2827,1.0,12.273731294003987,1,0,1,0,0,0,1
1227,5,4,2,8,0,1,1,3,3,5,3,0,5,1,5,300,1,240,2,0,1824,0.3475877192982456,11.898187865760873,1,0,1,0,0,0,1
1228,9,5,3,8,1,1,3,3,5,5,5,4,6,1,7,766,1,296,2,1,3404,0.09518213866039953,12.813917896253695,1,0,1,0,0,0,1
1229,5,3,1,4,0,1,1,3,3,4,3,0,5,1,7,0,1,0,2,0,2582,0.38046511627906976,11.751942365440726,1,0,1,0,0,0,1
1230,5,3,2,8,1,1,2,3,4,5,3,3,6,3,12,1,2,324,2,2,3981,0.4790595150624541,12.154779351142626,1,0,0,0,0,0,1
1231,5,3,2,8,0,3,1,3,3,3,3,0,5,1,6,120,1,18,2,0,2296,0.2739602169981917,11.794337924408412,1,0,1,0,0,0,1
1232,4,3,2,8,0,0,1,3,0,3,3,0,0,0,6,0,2,0,2,0,1224,0.0,11.53076538309856,1,0,1,0,0,0,1
1233,5,3,2,8,0,1,2,3,3,2,3,0,3,1,6,180,1,0,2,0,2376,0.15824915824915825,11.8635823365834,1,0,1,0,0,0,1
1234,5,3,0,8,0,3,0,0,3,3,3,0,1,1,7,0,1,192,1,1,2904,1.0,11.77528972943772,0,0,0,0,0,0,0
1235,5,3,1,8,0,2,1,2,4,4,3,0,1,1,9,0,1,243,1,1,2531,1.0,11.841415931849784,1,0,0,1,0,0,0
1236,7,4,2,8,0,1,2,3,4,5,4,0,1,1,6,106,1,27,2,1,2390,1.0,12.075394321888055,1,0,1,0,0,0,1
1237,7,4,2,8,1,1,3,3,4,5,4,4,1,1,8,0,1,148,2,1,2795,1.0,12.180754837545884,1,0,1,0,0,0,1
1238,6,3,2,8,0,1,1,3,4,5,4,0,1,1,6,0,1,0,1,1,2282,1.0,11.86709727869084,1,0,1,0,0,0,1
1239,8,5,2,8,1,3,2,3,4,5,4,4,6,1,6,32,1,153,2,0,2960,0.7100271002710027,12.490875577231114,1,0,1,0,0,0,1
1240,7,4,2,8,0,1,2,3,4,5,4,0,6,1,8,252,1,63,3,1,2652,0.3778280542986425,12.323411137947408,1,0,1,0,0,0,1
1241,7,4,3,8,0,3,2,3,4,5,4,0,1,1,7,0,1,56,2,0,3378,1.0,12.422505731952894,1,0,1,0,0,0,1
1242,7,4,2,8,2,4,2,3,4,3,3,3,6,2,6,81,1,120,3,0,2226,0.0,12.0435537160324,1,0,1,0,0,0,1
1243,10,5,3,8,1,4,3,3,5,5,5,4,6,1,7,0,1,445,3,1,4152,0.33236994219653176,13.049792684569493,1,0,1,0,0,0,1
1244,8,4,2,8,2,1,1,3,4,2,3,4,1,1,7,0,1,0,1,0,2309,1.0,12.345834587905333,1,0,1,0,0,0,1
1245,6,3,2,8,1,1,3,3,4,5,3,3,1,1,7,74,1,527,3,1,2453,1.0,12.089538829274224,1,0,1,0,0,0,1
1246,7,4,2,8,0,1,2,3,4,5,4,0,1,1,6,0,1,45,2,1,2309,1.0,12.136186518066006,1,0,1,0,0,0,1
1247,6,3,3,8,0,3,1,3,3,3,3,0,6,1,6,335,1,0,2,0,2046,0.4673913043478261,12.042965307660026,1,0,1,0,0,0,1
1248,6,3,2,8,1,1,1,2,4,2,3,4,3,1,8,0,1,259,1,1,2793,0.5659863945578232,11.771436160121727,0,1,0,0,0,0,1
1249,5,3,1,8,0,1,1,3,3,3,3,0,4,3,6,0,1,80,1,0,1864,0.2808219178082192,11.686878772093667,1,0,1,0,0,0,1
1250,7,5,2,8,2,1,3,3,3,5,4,3,5,1,8,0,1,0,3,1,4220,0.495260663507109,12.404923504275338,1,0,1,0,0,0,1
1251,7,4,2,8,1,1,2,3,4,5,4,4,1,1,6,163,1,184,2,0,2810,1.0,12.053795210084596,1,0,1,0,0,0,1
1252,5,3,1,8,0,1,2,3,3,3,3,0,4,1,5,0,1,33,2,0,1738,0.4097222222222222,11.77528972943772,1,0,1,0,0,0,1
1253,7,4,2,8,2,4,2,3,3,3,4,4,2,5,9,0,1,267,3,1,3359,0.0302013422818792,12.591335046320818,1,0,1,0,0,0,1
1254,7,4,2,8,1,1,3,3,4,5,4,4,1,1,7,92,1,306,2,1,2402,1.0,12.016122061571727,1,0,1,0,0,0,1
1255,6,3,1,8,1,1,1,3,3,3,3,4,2,1,6,0,1,120,1,0,2251,0.5192307692307693,11.755871643580615,1,0,1,0,0,0,0
1256,8,4,2,8,1,4,3,3,4,5,4,3,6,1,7,554,1,298,3,0,3973,0.33836858006042303,12.616525295149376,1,0,1,0,0,0,1
1257,5,3,0,8,0,1,0,0,2,5,3,0,1,1,4,0,1,96,1,0,1728,1.0,11.511924964636645,1,0,1,0,0,0,1
1258,7,4,2,8,0,4,3,3,4,5,4,0,6,1,5,182,1,212,3,0,2022,0.23481308411214954,12.154779351142626,1,0,1,0,0,0,1
1259,6,3,2,8,0,1,1,3,4,4,3,0,5,2,6,0,1,260,2,1,2108,0.013282732447817835,11.925035115797062,1,0,1,0,0,0,1
1260,6,3,2,8,1,1,3,3,4,5,3,3,1,1,7,0,1,103,2,1,2516,1.0,12.106252310247962,1,0,1,0,0,0,1
1261,5,3,1,8,0,1,1,3,3,4,3,0,3,1,5,0,1,0,1,0,2100,0.52,11.766792188927278,1,0,1,0,0,0,1
1262,4,3,1,6,2,3,1,3,3,5,3,3,1,1,8,0,1,120,2,0,2892,1.0,11.992260421644847,1,0,1,0,0,0,0
1263,6,3,2,8,1,1,1,3,3,5,3,4,1,1,8,0,1,126,1,0,2588,1.0,12.103486056755074,1,0,0,0,0,0,0
1264,6,4,2,8,0,1,3,3,4,5,4,0,6,1,5,0,1,212,3,0,2742,0.8106761565836299,12.106252310247962,1,0,1,0,0,0,1
1265,7,4,2,8,0,1,1,3,4,5,4,0,6,1,6,218,1,34,3,1,2143,0.34876989869753977,12.122147410592413,1,0,1,0,0,0,1
1266,7,3,1,8,1,1,1,3,3,3,2,4,1,1,9,0,2,264,1,1,2814,1.0,11.711776323715393,0,0,0,1,0,0,0
1267,9,5,3,8,1,4,3,3,5,5,5,4,1,1,10,0,1,220,2,0,4020,1.0,12.843971351859642,1,0,1,0,0,0,1
1268,8,4,3,8,2,2,1,3,3,5,3,4,3,1,11,632,1,326,3,1,4175,0.7362637362637363,12.850554654108839,1,0,1,0,0,0,1
1269,5,3,1,8,0,1,1,3,3,3,3,0,4,1,7,180,1,0,1,1,2398,0.4736842105263158,11.877568578558137,1,0,1,0,0,0,0
1270,7,4,2,8,1,4,3,3,4,3,4,3,6,1,4,0,1,268,2,1,2856,0.05555555555555555,12.468436909997664,1,0,1,0,0,0,1
1271,6,4,2,8,1,1,2,3,3,4,3,4,1,1,7,0,1,0,2,0,2978,1.0,12.132156962580007,1,0,1,0,0,0,1
1272,5,3,1,8,0,1,1,3,3,3,3,0,4,2,5,114,1,180,2,0,1870,0.0,11.827736204810266,1,0,1,0,0,0,1
1273,6,5,1,8,1,3,2,3,3,4,3,4,5,1,5,84,1,163,2,0,2376,0.2944062806673209,12.083905011555967,1,0,1,0,0,0,1
1274,5,3,2,8,1,1,1,3,3,5,3,4,1,1,8,0,1,323,2,0,1911,1.0,11.842229212112827,1,0,1,0,0,0,1
1275,5,3,2,8,0,1,1,3,3,4,3,0,3,1,10,567,2,0,2,0,2848,0.7629310344827587,11.827736204810266,1,0,1,0,0,0,0
1276,6,3,2,8,1,1,1,3,3,3,3,3,4,1,6,0,1,410,1,2,2118,0.1798063623789765,11.99535161421452,1,0,1,0,0,0,1
1277,6,3,2,8,1,3,2,3,4,2,3,4,5,1,7,359,1,0,2,1,3404,0.6857142857142857,12.195517131590655,1,0,1,0,0,0,1
1278,8,4,2,8,1,1,2,3,4,5,4,4,6,1,7,0,1,211,3,1,3159,0.2872340425531915,12.375815420117268,1,0,1,0,0,0,1
1279,4,3,2,8,0,1,2,3,3,3,3,0,1,1,6,0,1,194,1,0,1826,1.0,11.13312810361064,1,0,1,0,0,0,0
1280,7,4,2,8,0,1,2,3,4,5,4,0,6,1,6,110,1,72,3,0,3146,0.4990464081373172,12.332705296463539,1,0,1,0,0,0,1
1281,7,3,2,8,1,1,3,4,4,3,3,3,5,1,6,54,1,148,3,0,2648,0.19556913674560733,12.100712129872349,1,0,1,0,0,0,1
1282,5,4,2,8,0,2,1,3,4,3,3,0,2,3,5,0,1,288,2,0,2080,0.35,11.921718363171067,1,0,1,0,0,0,1
1283,6,3,0,8,0,3,0,0,3,3,3,0,1,1,8,0,2,128,2,2,2736,1.0,11.842229212112827,1,0,1,0,0,0,1
1284,6,4,1,6,1,1,1,3,3,5,3,4,1,1,10,0,1,430,2,0,3251,1.0,12.037653993905213,1,0,1,0,0,0,1
1285,6,3,1,8,1,1,1,3,3,5,3,4,1,1,6,0,1,45,1,0,2192,1.0,11.794337924408412,1,0,1,1,0,0,0
1286,6,3,2,8,2,1,1,3,3,3,3,4,5,3,6,451,1,26,2,1,2656,0.5105421686746988,11.870599909242046,1,0,1,0,0,0,1
1287,5,3,2,8,0,3,1,3,3,2,3,0,3,1,7,621,1,366,2,1,3206,0.5,12.154779351142626,1,0,0,0,0,0,1
1288,8,5,2,8,1,1,3,3,4,5,4,5,6,1,5,0,1,271,3,0,3160,0.2285143237841439,12.535376392672775,1,0,1,0,0,0,1
1289,8,5,3,8,1,2,3,3,4,5,4,4,1,1,8,788,1,251,2,1,3055,1.0,12.546109948315882,1,0,1,0,0,0,1
1290,5,3,2,8,1,3,2,3,3,3,3,4,6,1,6,86,1,227,2,0,2304,0.11979166666666667,12.103486056755074,1,0,1,0,0,0,1
1291,5,3,1,8,0,1,1,3,3,3,3,0,5,1,6,268,1,185,2,1,1932,0.6333333333333333,11.691071650353704,1,0,1,0,0,0,1
1292,5,3,1,6,0,1,2,3,3,3,3,0,1,1,11,0,2,287,2,0,3366,1.0,11.585246126549855,0,0,1,0,0,0,1
1293,7,3,2,8,1,1,2,3,4,3,3,3,6,1,8,0,1,287,2,1,2496,0.7668269230769231,12.000891794590135,1,0,1,0,0,0,1
