"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"876","876","60","fv","75","9000","pave","nothing","reg","lvl","allpub","inside","gtl","somerst","norm","norm","1fam","2story","8","5","2007","2007","gable","compshg","cemntbd","cmentbd","nothing","0","gd","ta","pconc","gd","ta","av","glq","64","unf","0","1120","1184","gasa","ex","y","sbrkr","1184","1426","0","2610","0","0","2","1","4","1","ex","11","typ","1","gd","builtin","2007","fin","2","550","ta","ta","y","208","364","0","0","0","0","nothing","nothing","nothing","0","8","2007","new","partial","303477"
"877","877","20","rl","94","25286","pave","nothing","reg","hls","allpub","inside","mod","mitchel","norm","norm","1fam","1story","4","5","1963","1963","gable","compshg","hdboard","plywood","nothing","0","ta","ta","pconc","ta","ta","gd","alq","633","unf","0","431","1064","gasa","gd","y","sbrkr","1040","0","0","1040","1","0","1","0","3","1","ta","5","typ","0","nothing","attchd","1963","unf","2","648","ta","ta","y","0","0","0","0","0","0","nothing","nothing","nothing","0","1","2007","wd","normal","132250"
"878","878","60","rl","74","8834","pave","nothing","reg","lvl","allpub","inside","gtl","nridght","norm","norm","1fam","2story","9","5","2004","2005","hip","compshg","vinylsd","vinylsd","stone","216","gd","ta","pconc","ex","ta","no","glq","1170","unf","0","292","1462","gasa","ex","y","sbrkr","1462","762","0","2224","1","0","2","1","4","1","ex","10","typ","1","gd","attchd","2004","fin","3","738","ta","ta","y","184","0","0","0","0","0","nothing","nothing","nothing","0","6","2009","wd","normal","350000"
"879","879","85","rl","88","11782","pave","nothing","ir1","lvl","allpub","inside","gtl","sawyer","norm","norm","1fam","sfoyer","5","7","1961","1995","gable","compshg","hdboard","hdboard","nothing","0","ta","ta","cblock","ta","ta","av","alq","899","unf","0","210","1109","gasa","ta","y","sbrkr","1155","0","0","1155","1","0","1","0","3","1","gd","6","min2","0","nothing","detchd","1987","unf","2","576","ta","ta","y","192","0","0","0","0","0","nothing","mnprv","shed","400","6","2010","wd","normal","148000"
"880","880","20","rl","0","7000","pave","nothing","ir1","lvl","allpub","culdsac","gtl","collgcr","norm","norm","1fam","1story","5","8","1978","2005","gable","compshg","vinylsd","vinylsd","brkface","90","gd","gd","cblock","ta","ta","no","alq","646","unf","0","218","864","gasa","ex","y","sbrkr","864","0","0","864","1","0","1","0","3","1","ta","6","typ","0","nothing","attchd","1978","unf","1","336","ta","ta","y","0","0","0","0","0","0","nothing","gdwo","nothing","0","7","2009","wd","normal","136500"
"881","881","20","rl","60","7024","pave","nothing","reg","lvl","allpub","inside","gtl","edwards","norm","norm","1fam","1story","5","5","2005","2006","gable","compshg","vinylsd","vinylsd","nothing","0","ta","ta","pconc","ex","gd","no","alq","980","unf","0","110","1090","gasa","gd","y","sbrkr","1090","0","0","1090","1","0","1","1","2","1","ta","5","typ","0","nothing","attchd","2005","fin","2","450","ta","ta","y","0","49","0","0","0","0","nothing","nothing","nothing","0","6","2007","wd","normal","157000"
"882","882","50","rl","44","13758","pave","nothing","ir1","lvl","allpub","culdsac","gtl","timber","norm","norm","1fam","1.5fin","7","5","1990","1991","gable","compshg","hdboard","hdboard","brkface","117","gd","gd","cblock","gd","ta","mn","lwq","902","unf","0","254","1156","gasa","ex","y","sbrkr","1187","530","0","1717","0","0","2","1","3","1","gd","7","typ","1","ta","attchd","1990","rfn","2","400","ta","ta","y","168","36","0","0","0","0","nothing","nothing","nothing","0","4","2007","wd","normal","187500"
"883","883","60","rl","0","9636","pave","nothing","ir1","lvl","allpub","corner","gtl","gilbert","norm","norm","1fam","2story","6","5","1992","1993","gable","compshg","vinylsd","vinylsd","nothing","0","ta","ta","pconc","gd","ta","no","unf","0","unf","0","808","808","gasa","gd","y","sbrkr","808","785","0","1593","0","0","2","1","3","1","ta","7","typ","1","ta","builtin","1993","rfn","2","389","ta","ta","y","342","40","0","0","0","0","nothing","mnprv","nothing","0","12","2009","wd","normal","178000"
"884","884","75","rl","60","6204","pave","nothing","reg","bnk","allpub","inside","gtl","swisu","norm","norm","1fam","2.5fin","4","5","1912","1950","gable","compshg","wd sdng","wd sdng","nothing","0","gd","ta","pconc","ta","fa","no","unf","0","unf","0","795","795","gasa","ta","n","sbrkr","954","795","481","2230","1","0","1","0","5","1","ta","10","typ","0","nothing","detchd","1997","unf","1","440","ta","gd","y","0","188","0","0","0","0","nothing","nothing","nothing","0","3","2006","wd","normal","118500"
"885","885","20","rl","65","7150","pave","nothing","reg","lvl","allpub","inside","gtl","names","norm","norm","1fam","1story","5","5","1967","1967","gable","compshg","hdboard","hdboard","brkface","60","ta","ta","cblock","ta","ta","no","blq","432","unf","0","460","892","gasa","ta","y","sbrkr","892","0","0","892","0","0","1","0","3","1","ta","5","typ","0","nothing","attchd","1967","rfn","1","288","ta","ta","y","0","0","0","0","0","0","nothing","gdwo","nothing","0","7","2009","wd","normal","100000"
"886","886","120","fv","50","5119","pave","nothing","ir1","lvl","allpub","culdsac","gtl","somerst","norm","norm","twnhse","1story","9","5","1999","2000","gable","compshg","metalsd","metalsd","brkface","60","gd","ta","pconc","ex","ta","av","glq","1238","unf","0","460","1698","gasa","ex","y","sbrkr","1709","0","0","1709","1","0","2","0","2","1","gd","5","typ","1","ta","attchd","1999","fin","2","506","ta","ta","y","97","65","0","0","0","0","nothing","nothing","nothing","0","1","2008","cwd","abnorml","328900"
"887","887","90","rl","70","8393","pave","nothing","reg","lvl","allpub","corner","gtl","names","norm","norm","duplex","1story","5","5","1959","2005","gable","compshg","metalsd","metalsd","brkface","122","ta","ta","cblock","ta","ta","no","lwq","528","unf","0","1098","1626","gasa","ex","y","sbrkr","1712","0","0","1712","0","0","2","0","4","2","ta","8","typ","0","nothing","attchd","2005","fin","2","588","ta","ta","y","272","54","0","0","0","0","nothing","nothing","nothing","0","6","2006","wd","family","145000"
"888","888","50","rl","59","16466","pave","nothing","ir1","lvl","allpub","inside","gtl","edwards","norm","norm","1fam","1.5fin","5","7","1955","1955","gable","compshg","metalsd","metalsd","nothing","0","ta","gd","pconc","ta","ta","no","unf","0","unf","0","816","816","gasa","ta","y","sbrkr","872","521","0","1393","0","0","1","1","3","1","ta","8","typ","0","nothing","attchd","1955","unf","1","300","ta","ta","y","121","0","0","0","265","0","nothing","nothing","nothing","0","4","2008","wd","normal","135500"
"889","889","20","rl","95","15865","pave","nothing","ir1","lvl","allpub","inside","mod","names","norm","norm","1fam","1story","8","6","1970","1970","flat","tar&grv","wd sdng","wd sdng","nothing","0","gd","gd","pconc","ta","gd","gd","alq","351","rec","823","1043","2217","gasa","ex","y","sbrkr","2217","0","0","2217","1","0","2","0","4","1","gd","8","typ","1","ta","attchd","1970","unf","2","621","ta","ta","y","81","207","0","0","224","0","nothing","nothing","nothing","0","10","2007","wd","normal","268000"
"890","890","20","rl","128","12160","pave","nothing","reg","lvl","allpub","inside","gtl","names","feedr","norm","1fam","1story","6","4","1953","1953","hip","compshg","wd sdng","wd sdng","brkface","90","ta","ta","cblock","ta","ta","no","blq","1024","unf","0","481","1505","gasa","ex","y","sbrkr","1505","0","0","1505","1","0","1","0","2","1","ta","6","typ","1","ta","attchd","1953","rfn","2","505","ta","ta","y","0","0","0","162","0","0","nothing","nothing","nothing","0","2","2009","wd","normal","149500"
"891","891","50","rl","60","8064","pave","nothing","reg","lvl","allpub","corner","gtl","names","artery","norm","1fam","1.5fin","5","7","1949","2006","gable","compshg","metalsd","metalsd","nothing","0","ta","gd","cblock","ta","ta","mn","unf","0","unf","0","672","672","gasa","ex","y","sbrkr","672","252","0","924","0","0","1","0","3","1","ta","6","typ","1","po","detchd","2003","unf","2","576","ta","ta","y","0","0","0","0","0","0","nothing","mnprv","shed","2000","7","2007","wd","normal","122900"
"892","892","60","rl","70","11184","pave","nothing","reg","lvl","allpub","inside","gtl","sawyer","norm","norm","1fam","2story","6","5","1978","1978","hip","compshg","hdboard","hdboard","brkface","92","ta","ta","cblock","ta","ta","no","lwq","226","rec","500","192","918","gasa","gd","y","sbrkr","918","765","0","1683","0","0","2","1","3","1","ta","7","typ","1","ta","attchd","1978","rfn","2","440","ta","ta","y","243","0","0","0","0","0","nothing","nothing","nothing","0","7","2009","wd","normal","172500"
"893","893","20","rl","70","8414","pave","nothing","reg","lvl","allpub","inside","gtl","sawyer","norm","norm","1fam","1story","6","8","1963","2003","hip","compshg","hdboard","hdboard","nothing","0","ta","ta","cblock","ta","ta","no","glq","663","unf","0","396","1059","gasa","ta","y","sbrkr","1068","0","0","1068","0","1","1","0","3","1","ta","6","typ","0","nothing","attchd","1963","rfn","1","264","ta","ta","y","192","0","0","0","0","0","nothing","mnprv","nothing","0","2","2006","wd","normal","154500"
"894","894","20","rl","0","13284","pave","nothing","reg","lvl","allpub","inside","gtl","sawyer","posn","norm","1fam","1story","5","5","1954","1954","gable","compshg","wd sdng","plywood","nothing","0","ta","ta","pconc","gd","ta","mn","blq","1064","unf","0","319","1383","gasa","ta","y","sbrkr","1383","0","0","1383","1","0","1","0","3","1","ta","6","typ","1","gd","attchd","1954","unf","1","354","ta","ta","y","511","116","0","0","0","0","nothing","gdprv","nothing","0","6","2008","wd","normal","165000"
"895","895","90","rl","64","7018","pave","nothing","reg","bnk","allpub","inside","gtl","sawyerw","norm","norm","duplex","1story","5","5","1979","1979","gable","compshg","plywood","plywood","nothing","0","ta","ta","slab","nothing","nothing","nothing","nothing","0","nothing","0","0","0","gasa","ta","y","sbrkr","1535","0","0","1535","0","0","2","0","4","2","ta","8","typ","0","nothing","attchd","1979","unf","2","400","ta","ta","y","0","0","0","0","0","0","nothing","nothing","nothing","0","6","2009","wd","alloca","118858"
"896","896","60","rl","71","7056","pave","nothing","reg","lvl","allpub","inside","gtl","names","norm","norm","1fam","2story","6","5","1963","1963","hip","compshg","hdboard","hdboard","brkface","415","ta","ta","cblock","ta","ta","no","blq","400","unf","0","380","780","gasa","ta","y","sbrkr","983","813","0","1796","1","0","1","1","4","1","ta","8","typ","1","ta","attchd","1963","rfn","2","483","ta","ta","y","0","50","0","0","0","0","nothing","nothing","nothing","0","10","2008","wd","normal","140000"
"897","897","30","rm","50","8765","pave","grvl","reg","lvl","allpub","inside","gtl","idotrr","norm","norm","1fam","1story","4","6","1936","1950","gable","compshg","wd sdng","wd sdng","nothing","0","ta","ta","brktil","ta","ta","no","alq","285","unf","0","666","951","gasa","ex","n","sbrkr","951","0","0","951","0","0","1","0","2","1","ta","6","typ","0","nothing","detchd","1936","unf","1","327","ta","ta","y","0","28","0","0","0","0","nothing","nothing","nothing","0","4","2006","wd","abnorml","106500"
"898","898","90","rl","64","7018","pave","nothing","reg","lvl","allpub","inside","gtl","sawyerw","feedr","norm","duplex","2story","5","5","1979","1979","gable","compshg","plywood","plywood","nothing","0","ta","ta","slab","nothing","nothing","nothing","nothing","0","nothing","0","0","0","gasa","ta","y","sbrkr","1120","1120","0","2240","0","0","2","0","6","2","ta","12","typ","0","nothing","detchd","1979","unf","2","528","ta","ta","y","154","0","0","0","0","0","nothing","nothing","nothing","0","6","2009","wd","alloca","142953"
"899","899","20","rl","100","12919","pave","nothing","ir1","lvl","allpub","inside","gtl","nridght","norm","norm","1fam","1story","9","5","2009","2010","hip","compshg","vinylsd","vinylsd","stone","760","ex","ta","pconc","ex","ta","gd","glq","2188","unf","0","142","2330","gasa","ex","y","sbrkr","2364","0","0","2364","1","0","2","1","2","1","ex","11","typ","2","gd","attchd","2009","fin","3","820","ta","ta","y","0","67","0","0","0","0","nothing","nothing","nothing","0","3","2010","new","partial","611657"
"900","900","20","rl","65","6993","pave","nothing","reg","lvl","allpub","inside","gtl","sawyer","feedr","norm","1fam","1story","5","7","1961","1994","gable","compshg","hdboard","plywood","nothing","0","ta","ta","cblock","ta","ta","no","blq","465","unf","0","447","912","gasa","ta","y","sbrkr","1236","0","0","1236","0","0","1","0","3","1","ta","6","typ","1","ta","attchd","1961","unf","1","288","ta","ta","y","0","0","0","0","0","0","nothing","nothing","nothing","0","6","2006","wd","normal","135000"
"901","901","20","rl","0","7340","pave","nothing","ir1","lvl","allpub","inside","gtl","names","norm","norm","1fam","1story","4","6","1971","1971","gable","compshg","hdboard","hdboard","nothing","0","ta","ta","cblock","ta","ta","no","alq","322","unf","0","536","858","gasa","ta","y","sbrkr","858","0","0","858","0","0","1","0","2","1","ta","4","typ","0","nothing","detchd","1979","unf","1","684","ta","ta","y","0","0","0","0","0","0","nothing","nothing","nothing","0","6","2007","wd","normal","110000"
"902","902","20","rl","64","8712","pave","nothing","ir1","lvl","allpub","inside","gtl","names","norm","norm","1fam","1story","5","7","1957","2000","hip","compshg","metalsd","metalsd","nothing","0","ta","gd","cblock","ta","ta","mn","blq","860","unf","0","132","992","gasa","ta","y","sbrkr","1306","0","0","1306","1","0","1","0","2","1","ta","5","typ","0","nothing","detchd","1968","unf","1","756","ta","ta","y","0","0","0","0","0","0","nothing","nothing","nothing","0","5","2009","wd","normal","153000"
"903","903","60","rl","63","7875","pave","nothing","reg","lvl","allpub","inside","gtl","gilbert","norm","norm","1fam","2story","7","5","2003","2003","gable","compshg","vinylsd","vinylsd","nothing","0","gd","ta","pconc","gd","ta","no","unf","0","unf","0","783","783","gasa","ex","y","sbrkr","807","702","0","1509","0","0","2","1","3","1","gd","8","typ","1","gd","attchd","2003","fin","2","393","ta","ta","y","0","75","0","0","0","0","nothing","nothing","nothing","0","7","2006","wd","normal","180000"
"904","904","20","rl","50","14859","pave","nothing","ir1","hls","allpub","culdsac","gtl","gilbert","norm","norm","1fam","1story","7","5","2006","2006","hip","compshg","vinylsd","vinylsd","brkface","27","gd","ta","pconc","gd","ta","no","unf","0","unf","0","1670","1670","gasa","ex","y","sbrkr","1670","0","0","1670","0","0","2","0","3","1","gd","7","typ","1","gd","attchd","2006","rfn","3","690","ta","ta","y","144","60","0","0","0","0","nothing","nothing","nothing","0","8","2006","new","partial","240000"
"905","905","20","rl","0","6173","pave","nothing","ir1","lvl","allpub","inside","gtl","sawyer","norm","norm","1fam","1story","5","6","1967","1967","gable","compshg","hdboard","wd sdng","brkface","75","ta","ta","cblock","ta","ta","no","glq","599","unf","0","277","876","gasa","ta","y","sbrkr","902","0","0","902","0","0","1","0","3","1","ta","6","typ","0","nothing","attchd","1967","unf","1","288","ta","ta","y","0","0","0","0","0","0","nothing","mnprv","nothing","0","8","2007","wd","normal","125500"
"906","906","20","rl","80","9920","pave","nothing","reg","lvl","allpub","inside","gtl","names","norm","norm","1fam","1story","5","5","1954","1954","gable","compshg","hdboard","hdboard","stone","110","ta","ta","cblock","ta","ta","no","rec","354","lwq","290","412","1056","gasa","ta","y","sbrkr","1063","0","0","1063","1","0","1","0","3","1","ta","6","typ","0","nothing","attchd","1954","rfn","1","280","ta","ta","y","0","0","164","0","0","0","nothing","mnprv","nothing","0","2","2010","wd","normal","128000"
"907","907","20","rl","116","13501","pave","nothing","ir1","lvl","allpub","corner","gtl","somerst","norm","norm","1fam","1story","8","5","2006","2006","gable","compshg","vinylsd","vinylsd","stone","208","gd","ta","pconc","gd","ta","no","glq","63","unf","0","1560","1623","gasa","ex","y","sbrkr","1636","0","0","1636","1","0","2","0","3","1","gd","8","typ","1","gd","attchd","2006","rfn","3","865","ta","ta","y","0","60","0","0","0","0","nothing","nothing","nothing","0","6","2007","wd","normal","255000"
"908","908","50","rl","86","11500","pave","nothing","ir1","lvl","allpub","inside","gtl","crawfor","norm","norm","1fam","1.5fin","7","7","1936","1987","gable","compshg","brkface","brkface","nothing","0","gd","ta","cblock","gd","ta","no","rec","223","unf","0","794","1017","gasa","gd","y","sbrkr","1020","1037","0","2057","0","0","1","1","3","1","gd","6","typ","1","gd","attchd","1936","fin","1","180","fa","ta","y","0","0","0","0","322","0","nothing","nothing","nothing","0","6","2006","wd","normal","250000"
