Id,OverallQual,OverallCond,KitchenQual,GarageCars,Functional,Fireplaces,BsmtExposure,GarageFinish,GarageQual,BsmtQual,HeatingQC,ExterQual,FireplaceQu,BsmtFinType1,BsmtFinType2,TotRmsAbvGrd,BsmtFinSF1,MasVnrArea,BsmtFinSF2,KitchenAbvGr,Outdoor_Rec,Total_Fullbath,Total_Halfbath,Total_House_Area,FinBsmt,SalePrice,logSalePrice,CentralAir_y,PavedDrive_p,PavedDrive_y
1093,6,5,3,2,8,1,1,1,3,3,2,3,4,3,1,7,423,0,0,1,470,2,0,2875,0.35817104149026247,136500,11.824079893607152,1,0,1
1094,5,8,4,2,8,0,2,1,3,3,4,3,0,6,1,6,661,166,0,1,64,2,1,2064,0.7650462962962963,146000,11.891361900690473,1,0,1
1095,5,7,3,1,8,0,1,3,3,3,5,3,0,4,3,4,248,0,240,1,240,2,0,1872,0.5213675213675213,129000,11.76756768334381,1,0,1
1096,6,5,4,2,8,1,1,2,3,4,4,4,4,6,1,6,24,0,0,1,22,2,0,2628,0.0182648401826484,176432,12.08069081199846,1,0,1
1097,6,7,4,0,8,0,1,0,0,3,3,3,0,1,1,7,0,0,0,1,251,1,1,2039,0.0,127000,11.751942365440728,1,0,1
1098,8,5,4,2,8,0,1,2,3,4,5,4,0,1,1,5,0,0,0,1,211,1,1,2162,0.0,170000,12.043553716032399,1,0,1
1099,4,6,3,1,8,0,1,1,3,3,3,3,0,4,1,6,672,0,0,1,0,1,0,1996,1.0,128000,11.759785542901755,1,0,1
1100,7,5,3,2,8,1,1,2,3,4,3,3,3,5,1,7,704,206,0,1,0,2,0,2872,0.5538945712037766,157000,11.964001084330445,1,0,1
1101,2,5,2,1,8,0,1,1,3,3,3,3,0,3,1,3,290,0,0,1,0,1,0,728,1.0,60000,11.002099841204238,0,0,0
1102,5,5,3,1,8,0,1,1,3,3,3,3,0,4,2,5,412,0,287,1,0,1,0,1900,0.7357894736842105,119500,11.691071650353702,1,0,1
1103,5,7,3,1,8,0,1,2,3,3,5,3,0,3,1,6,588,45,0,1,16,1,0,2144,0.5821782178217823,135000,11.813030057420567,1,0,1
1104,6,6,3,2,8,1,2,3,3,3,5,3,2,5,1,6,655,0,0,1,192,1,1,1849,1.0,159500,11.979799201207037,1,0,1
1105,5,5,3,2,8,0,1,1,3,3,3,3,0,1,1,6,0,304,0,1,0,2,1,1932,0.0,106000,11.571194373094205,1,0,1
1106,8,5,4,2,8,2,3,2,3,5,5,4,3,6,1,9,1032,362,0,1,218,3,1,4085,0.7053998632946001,325000,12.691580461311874,1,0,1
1107,7,5,4,2,8,1,2,3,3,4,4,4,3,6,1,6,738,0,0,1,244,3,0,2352,0.810989010989011,179900,12.100156419938624,1,0,1
1108,7,5,4,2,8,1,1,2,3,5,5,4,4,1,1,9,0,0,0,1,100,2,1,2889,0.0,274725,12.523525876315125,1,0,1
1109,6,5,3,2,8,1,1,2,3,4,5,3,3,1,1,7,0,0,0,1,148,2,1,2614,0.0,181000,12.106252310247962,1,0,1
1110,8,5,4,3,8,1,2,3,3,5,5,4,4,6,1,7,1039,42,0,1,310,3,0,3672,0.5659041394335512,280000,12.542544882151386,1,0,1
1111,6,5,3,2,8,1,1,3,3,4,4,3,3,6,1,8,219,0,0,1,308,3,1,2431,0.2833117723156533,188000,12.144197241812087,1,0,1
1112,7,6,3,2,8,1,1,2,3,3,3,3,4,5,1,8,403,660,0,1,69,2,1,2767,0.50186799501868,205000,12.230765258120545,1,0,1
1113,5,7,3,1,8,0,1,1,3,3,3,3,0,6,1,5,708,0,0,1,0,2,0,1632,0.8676470588235294,129900,11.77452020265869,1,0,1
1114,5,7,4,1,8,0,1,1,3,3,4,3,0,4,1,6,643,0,0,1,18,2,0,2016,0.6378968253968254,134500,11.809319478024031,1,0,1
1115,5,7,4,1,8,0,1,1,3,3,5,3,0,3,1,4,415,0,0,1,0,1,0,1666,0.4981992797118847,117000,11.669929213779893,1,0,1
1116,8,5,5,3,8,1,1,2,3,5,5,4,4,6,1,7,1004,328,0,1,0,3,0,3468,0.5790080738177624,318000,12.669806661762314,1,0,1
1117,8,5,4,2,8,1,1,3,3,4,5,4,3,6,1,7,353,0,0,1,120,3,1,1827,0.8651960784313726,184100,12.123234367221169,1,0,1
1118,5,7,4,2,8,0,1,2,3,3,5,3,0,4,1,5,702,0,0,1,0,2,0,1788,0.785234899328859,130000,11.77528972943772,1,0,1
1119,5,6,3,1,6,0,1,2,3,3,3,3,0,1,1,6,0,0,0,1,314,1,1,2134,0.0,140000,11.84939770159144,1,0,1
1120,5,5,3,1,8,0,1,2,3,3,3,3,0,2,1,6,369,0,0,1,392,1,0,2080,0.35480769230769227,133700,11.803353763090035,1,0,1
1121,6,5,3,1,8,1,1,1,3,3,3,3,4,1,1,6,0,0,0,1,134,1,0,2024,0.0,118400,11.681824001432043,1,0,1
1122,7,5,4,3,8,0,3,2,3,4,5,4,0,6,1,7,24,196,0,1,164,2,0,3104,0.015463917525773141,212900,12.26857785088157,1,0,1
1123,4,3,3,1,8,0,1,1,3,3,5,3,0,1,1,5,0,0,0,1,224,1,0,1632,0.0,112000,11.626254150277232,1,0,1
1124,5,9,3,0,8,0,1,0,0,3,5,3,0,1,1,4,0,0,0,1,200,1,1,1396,0.0,118000,11.678439903447801,1,0,1
1125,7,5,4,2,8,1,1,3,3,4,4,3,3,1,1,7,0,170,0,1,125,2,1,1866,0.0,163900,12.00701176473192,1,0,1
1126,4,5,2,2,8,1,1,1,2,3,3,3,3,1,1,5,0,0,0,1,0,1,0,2010,0.0,115000,11.652687407345388,1,0,1
1127,7,5,4,3,8,1,1,3,3,4,5,4,3,1,1,7,0,130,0,1,163,2,0,2928,0.0,174000,12.066810578196666,1,0,1
1128,7,5,4,3,8,1,3,3,3,4,5,4,4,6,1,7,1300,0,0,1,180,3,0,3060,0.8496732026143791,259000,12.464583340681674,1,0,1
1129,7,5,4,2,8,1,3,3,3,4,5,4,4,1,1,8,0,0,0,1,148,2,1,2806,0.0,215000,12.2783933071098,1,0,1
1130,5,5,3,2,8,0,4,1,3,4,3,3,0,6,1,4,936,180,0,1,49,2,0,1872,1.0,140000,11.84939770159144,1,0,1
1131,4,3,4,2,6,2,1,1,3,3,3,3,3,4,1,7,622,0,0,1,475,3,0,3103,0.554367201426025,135000,11.813030057420567,1,0,1
1132,5,5,3,0,8,0,2,0,0,4,3,3,0,4,1,5,212,0,0,1,28,1,0,1948,0.21765913757700206,93500,11.44571671527678,1,0,1
1133,6,4,2,1,8,0,2,1,2,3,3,3,0,1,1,8,0,0,0,1,48,2,0,3218,0.0,117500,11.67419361256635,1,0,0
1134,8,5,4,2,8,1,1,2,3,4,5,4,3,6,1,8,584,0,0,1,155,2,1,3148,0.5177304964539007,239500,12.386308695833106,1,0,1
1135,6,5,3,2,8,1,3,3,3,4,4,3,3,1,1,7,0,0,0,1,138,2,1,2516,0.0,169000,12.037653993905211,1,0,1
1136,6,5,3,1,8,1,1,1,3,3,3,3,4,1,1,5,0,0,0,1,128,1,0,1946,0.0,102000,11.532728092266408,0,0,1
1137,6,5,3,1,8,0,1,1,3,3,3,3,0,4,1,6,280,0,0,1,96,1,0,2284,0.2713178294573644,119000,11.686878772093667,1,0,1
1138,5,8,3,0,8,0,1,0,0,3,4,3,0,1,1,6,0,0,0,1,176,1,0,1800,0.0,94000,11.451050061252142,0,0,0
1139,6,5,4,2,8,2,4,2,3,3,3,3,3,5,1,5,1567,0,0,1,296,3,0,3134,1.0,196000,12.185869938212655,1,0,1
1140,5,5,3,2,4,1,1,1,3,3,3,3,4,4,1,6,645,0,0,1,342,1,0,2082,0.7049180327868853,144000,11.877568578558138,1,0,1
1141,5,7,3,2,8,0,2,1,3,3,3,3,0,5,1,4,852,0,0,1,0,2,0,1904,0.8949579831932774,139000,11.842229212112828,1,0,1
1142,5,7,4,2,8,1,1,1,3,3,5,3,3,5,1,9,381,44,0,1,544,3,1,2648,0.4884615384615385,197500,12.193493863323313,1,0,1
1143,8,5,4,3,8,1,4,2,3,5,5,4,3,6,1,11,1150,340,0,1,269,4,0,4294,0.7844474761255116,424870,12.959538518762063,1,0,1
1144,5,3,3,0,8,0,1,0,0,3,3,3,0,6,1,5,288,0,0,1,24,1,0,2012,0.28628230616302186,80000,11.289781913656018,1,0,1
1145,4,4,2,1,8,0,1,1,3,4,2,3,0,4,1,5,348,0,0,1,0,2,0,1596,0.5178571428571428,80000,11.289781913656018,0,0,1
1146,5,6,3,1,8,1,1,1,3,3,5,3,4,1,1,8,0,0,0,1,0,1,0,2618,0.0,149000,11.911701584927597,1,0,1
1147,6,5,4,2,8,1,1,1,3,4,3,4,3,6,1,5,1258,85,0,1,191,3,0,2596,0.9691833590138675,180000,12.100712129872347,1,0,1
1148,7,7,2,1,8,1,1,1,3,3,5,3,4,3,1,7,275,0,0,1,0,1,1,2268,0.390625,174500,12.069680020624618,1,0,1
1149,7,7,3,1,8,1,1,1,3,3,3,3,4,1,1,5,0,0,0,1,176,1,0,1683,0.0,116900,11.66907414746016,1,0,1
1150,7,9,3,2,8,0,1,1,3,3,5,3,0,5,1,7,624,0,0,1,0,1,1,2132,0.96,143000,11.870599909242044,1,0,1
1151,6,5,4,1,8,1,1,1,3,3,5,3,4,1,1,4,0,0,0,1,214,1,0,1864,0.0,124000,11.728036844587175,1,0,1
1152,5,4,2,2,8,2,1,3,3,3,3,3,4,4,1,6,176,132,0,1,240,1,1,2932,0.12005457025920874,149900,11.917723684090689,1,0,1
1153,6,7,5,2,8,1,1,3,3,3,5,3,4,5,6,6,296,0,547,1,280,1,0,2884,0.7856477166821995,230000,12.345834587905333,1,0,1
1154,6,8,3,1,8,0,3,1,3,3,5,4,0,5,1,5,538,0,0,1,96,1,0,1632,0.6593137254901961,120500,11.699405031912846,1,0,1
1155,7,6,4,2,8,2,4,1,3,3,3,3,4,5,1,8,454,288,0,1,417,1,2,2684,0.525462962962963,201800,12.215032386901646,1,0,1
1156,5,8,4,2,8,1,4,2,3,4,3,4,2,5,1,6,1157,0,0,1,201,3,0,2874,0.8051496172581768,218000,12.292250341771226,1,0,1
1157,5,8,4,2,8,1,4,2,3,3,4,3,4,5,1,6,633,0,0,1,188,2,1,2484,0.5192780968006563,179900,12.100156419938624,1,0,1
1158,7,5,4,2,8,1,1,2,3,4,5,4,4,6,1,6,904,166,0,1,234,3,0,2628,0.6879756468797564,230000,12.345834587905333,1,0,1
1159,8,5,4,3,8,0,1,2,3,4,5,4,0,1,1,7,0,186,0,1,24,2,0,3160,0.0,235128,12.367885325692589,1,0,1
1160,6,6,4,2,8,1,1,2,4,3,3,4,3,5,1,8,442,270,0,1,69,2,1,2777,0.49056603773584906,185000,12.128111104060462,1,0,1
1161,6,5,3,2,8,1,1,1,3,4,2,3,3,5,1,7,311,0,0,1,26,2,1,2311,0.3637426900584795,146000,11.891361900690473,1,0,1
1162,6,7,4,2,8,1,1,1,3,3,5,4,4,4,1,7,728,72,0,1,324,2,0,2936,0.5617283950617284,224000,12.319401330837177,1,0,1
1163,5,5,3,2,8,1,1,3,3,4,4,3,1,4,1,5,492,0,0,1,0,1,0,1788,0.5503355704697986,129000,11.76756768334381,1,0,1
1164,4,4,3,2,8,0,3,1,2,4,3,3,0,6,1,6,1198,0,0,2,120,2,2,2456,1.0,108959,11.598726943661342,1,0,1
1165,5,7,4,2,8,1,4,1,3,4,5,3,3,5,3,5,680,0,391,1,348,2,1,2792,0.7875,194000,12.175613438045465,1,0,1
1166,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,7,0,268,0,1,114,2,0,3004,0.0,233170,12.359523080243038,1,0,1
1167,8,5,4,3,8,0,3,2,3,4,5,4,0,1,1,7,0,72,0,1,193,2,0,3388,0.0,245350,12.41044104151805,1,0,1
1168,6,5,3,2,8,1,1,3,3,4,5,3,3,6,1,7,786,0,0,1,38,3,1,2630,0.8196037539103233,173000,12.061046873479915,1,0,1
1169,6,7,4,2,8,2,1,1,3,3,5,3,3,3,1,7,626,0,0,1,90,2,0,3235,0.5554569653948536,235000,12.367340793126296,1,0,1
1170,10,5,4,3,8,1,4,3,3,5,5,4,3,6,1,10,1387,1378,0,1,437,4,1,5557,0.7186528497409326,625000,13.345506928718539,1,0,1
1171,6,6,3,1,8,1,3,3,3,3,3,3,1,5,1,6,522,0,0,1,203,2,0,2214,0.47627737226277367,171000,12.049418835484797,1,0,1
1172,6,6,3,2,8,1,1,2,3,3,5,3,3,5,1,6,662,0,0,1,288,2,0,2522,0.5249801744647106,163000,12.0015054797889,1,0,1
1173,7,5,4,2,8,0,1,3,3,4,5,4,0,1,1,5,0,0,0,1,54,2,1,1875,0.0,171900,12.05466819137094,1,0,1
1174,5,6,5,0,4,1,1,0,0,3,3,3,4,3,4,12,152,0,469,1,122,3,0,4684,0.3886107634543179,200500,12.20856952572876,1,0,1
1175,6,8,3,2,8,1,1,1,3,4,3,3,4,3,1,9,503,0,0,1,0,2,1,3297,0.5283613445378151,239000,12.384218830913648,1,0,1
1176,8,5,4,2,8,1,1,3,3,4,5,4,3,6,1,9,700,337,0,1,33,2,1,4555,0.4159239453357101,285000,12.560244459250788,1,0,1
1177,5,5,3,1,8,0,1,1,3,3,3,3,0,5,1,5,658,0,0,1,362,2,0,1799,0.7511415525114156,119500,11.691071650353702,1,0,1
1178,6,8,3,1,8,0,1,1,3,3,3,3,0,3,1,5,468,0,0,1,116,1,0,2042,0.5721271393643033,115000,11.652687407345388,1,0,0
1179,5,6,3,1,8,1,1,1,2,3,5,3,4,1,1,7,0,0,0,1,294,1,1,2074,0.0,154900,11.95053502640496,1,0,1
1180,5,5,3,0,6,1,0,0,0,0,4,3,4,0,0,5,0,0,0,1,226,1,0,1124,0.0,93000,11.440354772135393,1,0,0
1181,7,5,3,2,8,0,1,3,3,4,5,3,0,2,1,8,1216,0,0,1,0,2,1,3730,1.0,250000,12.429216196844383,1,0,1
1182,8,5,4,2,8,1,4,3,3,5,5,5,4,6,1,5,1480,186,0,1,368,3,1,3252,0.925,392500,12.8802918162046,1,0,1
1183,10,5,5,3,8,2,3,3,3,5,5,4,3,6,1,10,2096,0,0,1,249,4,1,6872,0.8747913188647747,745000,13.521139497361697,1,0,1
1184,5,6,3,2,8,1,1,1,3,3,5,3,4,3,1,5,821,0,0,1,229,2,0,2250,0.7330357142857142,120000,11.695247021764184,1,0,1
1185,5,4,3,3,8,2,4,2,3,3,4,3,3,3,1,5,1159,226,0,1,526,2,1,3144,0.7372773536895674,186700,12.137258329529814,1,0,1
1186,5,7,3,1,8,0,1,1,3,3,4,3,0,4,1,7,392,0,0,1,236,2,0,2005,0.5,104900,11.560762794384388,1,0,1
1187,3,5,3,2,8,0,2,1,2,2,3,3,0,4,1,7,440,0,0,2,74,3,0,2677,0.4498977505112475,95000,11.461632170582678,1,0,1
1188,8,5,4,3,8,1,1,2,3,4,5,4,2,6,1,5,1456,0,0,1,306,3,0,3248,0.896551724137931,262000,12.476099782743233,1,0,1
1189,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,7,0,95,0,1,212,2,1,2491,0.0,195000,12.180754837545884,1,0,1
1190,7,5,4,2,8,1,1,3,3,3,4,3,3,1,1,7,0,0,0,1,200,2,1,2798,0.0,189000,12.14950229404178,1,0,1
1191,4,4,3,4,8,1,3,3,3,3,5,3,3,4,1,7,1159,149,0,1,439,2,0,2871,0.9279423538831065,168000,12.031719258385396,1,0,1
1192,8,5,4,2,8,0,1,1,3,4,5,4,0,1,1,5,0,456,0,1,206,2,1,2217,0.0,174000,12.066810578196666,1,0,1
1193,5,8,4,1,8,0,2,1,3,3,4,3,0,1,1,6,0,0,0,1,84,1,0,2174,0.0,125000,11.736069016284437,1,1,0
1194,6,5,3,2,8,0,1,3,3,5,5,3,0,6,1,5,883,425,0,1,304,3,0,2448,0.7214052287581699,165000,12.013700752882718,1,0,1
1195,6,7,3,1,8,0,1,3,3,3,3,3,0,5,1,7,371,143,0,1,415,1,1,2015,0.5595776772247361,158000,11.970350312009105,1,0,1
1196,6,5,4,2,8,0,1,3,3,4,5,3,0,1,1,8,0,0,0,1,124,2,1,2184,0.0,176000,12.078239274020289,1,0,1
1197,7,5,4,3,8,1,3,3,3,4,5,4,4,1,1,9,0,0,0,1,117,2,1,2742,0.0,219210,12.297785453453374,1,0,1
1198,7,6,3,1,8,1,1,1,3,3,5,3,4,1,1,7,0,0,0,1,330,1,0,2505,0.0,144000,11.877568578558138,1,0,1
1199,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,6,0,0,0,1,356,2,0,2424,0.0,178000,12.089538829274222,1,0,1
1200,4,5,3,2,8,1,1,1,3,3,4,3,1,3,1,6,547,51,0,1,82,1,1,2433,0.5204567078972407,148000,11.904967552746252,1,0,1
1201,4,5,3,1,8,0,1,1,3,3,4,3,0,1,1,5,0,0,0,1,0,1,0,1728,0.0,116050,11.661776411702583,1,0,1
1202,7,5,4,2,8,0,3,2,3,4,5,3,0,1,1,6,0,0,0,1,234,2,1,2645,0.0,197900,12.195517131590657,1,0,1
1203,5,8,3,1,8,1,1,1,3,3,5,3,2,1,1,5,0,0,0,1,208,2,0,2232,0.0,117000,11.669929213779893,1,0,0
1204,7,5,4,2,8,1,1,1,3,4,5,4,3,1,1,6,0,171,0,1,308,2,0,3260,0.0,213000,12.269047444691562,1,0,1
1205,5,6,3,2,8,0,1,2,3,4,5,3,0,5,1,6,788,0,0,1,88,2,1,2130,0.7462121212121212,153500,11.941455846009388,1,0,1
1206,7,7,4,3,8,1,2,2,3,4,4,4,3,5,4,7,485,234,177,1,154,2,0,4354,0.3067655236329935,271900,12.513189630620563,1,0,1
1207,4,4,3,1,8,0,1,1,3,3,3,3,0,3,1,5,1056,0,0,1,42,2,0,2112,1.0,107000,11.580584113444043,1,0,1
1208,6,5,4,2,8,0,3,2,3,4,5,4,0,6,1,7,340,120,0,1,215,3,0,3382,0.20214030915576697,200000,12.206072645530174,1,0,1
1209,5,7,3,2,8,0,1,1,3,3,3,3,0,3,4,6,504,0,108,1,0,2,0,2214,0.6573576799140709,140000,11.84939770159144,1,0,1
1210,8,5,4,2,8,1,2,2,3,5,5,4,4,6,1,8,1220,420,0,1,372,3,0,3320,0.7349397590361446,290000,12.577636201962656,1,0,1
1211,6,5,4,2,8,1,1,2,3,4,5,4,3,1,1,8,0,0,0,1,739,2,1,2900,0.0,189000,12.14950229404178,1,0,1
1212,8,7,3,2,8,0,3,2,3,4,4,4,0,6,1,8,427,0,0,1,337,2,0,2311,0.7638640429338104,164000,12.007621706806335,1,0,1
1213,4,6,3,1,8,0,1,1,3,3,3,3,0,3,1,4,344,0,0,1,113,2,0,1344,0.5119047619047619,113000,11.635143097694478,1,0,0
1214,4,9,3,1,8,0,3,1,3,3,5,3,0,6,1,3,648,0,0,1,88,1,1,1608,1.0,145000,11.884489021402711,1,0,1
1215,5,5,3,1,8,0,3,1,3,3,3,3,0,4,1,6,784,0,0,1,222,2,0,1924,0.8475675675675676,134500,11.809319478024031,1,0,1
1216,5,5,3,1,8,0,1,2,3,3,3,3,0,3,2,5,180,0,374,1,0,1,0,1788,0.6196868008948546,125000,11.736069016284437,1,0,1
1217,6,5,3,2,8,0,0,1,3,0,3,3,0,0,0,8,0,0,0,2,0,2,0,1902,0.0,112000,11.626254150277232,1,0,1
1218,8,5,4,2,8,0,2,2,3,4,5,4,0,6,1,6,936,72,0,1,247,3,0,2614,0.72,229456,12.343466568968994,1,0,1
1219,4,5,3,0,8,0,0,0,0,0,4,3,0,0,0,3,0,0,0,1,0,1,0,912,0.0,80500,11.296012463406655,0,0,0
1220,6,5,3,0,8,0,1,0,0,3,3,3,0,1,1,7,0,236,0,1,201,1,1,1890,0.0,91500,11.424094251263613,1,0,0
1221,5,5,3,1,8,0,1,1,3,3,3,3,0,3,2,5,312,0,600,1,0,1,0,1824,1.0,115000,11.652687407345388,1,0,1
1222,5,5,3,1,8,1,1,1,3,3,5,3,3,4,2,5,250,0,492,1,63,1,0,2163,0.7794117647058824,134000,11.805595078933049,1,0,1
1223,6,6,3,1,8,1,2,1,3,3,5,3,4,3,1,7,196,320,0,1,0,2,0,2886,0.18846153846153846,143000,11.870599909242044,1,0,1
1224,5,3,3,2,5,0,1,1,3,3,3,3,0,2,1,7,756,44,0,1,30,2,0,4272,0.3539325842696629,137900,11.834284063781393,0,0,1
1225,7,5,4,2,8,1,3,3,3,4,5,4,4,6,1,8,724,0,0,1,175,3,1,2278,0.9187817258883249,184000,12.122691036591123,1,0,1
1226,6,8,3,1,8,0,3,2,3,3,5,3,0,6,1,6,507,63,0,1,224,1,1,1726,0.8622448979591837,145000,11.884489021402711,1,0,1
1227,6,5,4,3,8,1,2,3,3,4,5,4,4,1,1,9,0,74,0,1,118,2,1,2827,0.0,214000,12.273731294003989,1,0,1
1228,5,8,4,2,8,0,1,1,3,3,5,3,0,5,1,5,595,300,0,1,240,2,0,1824,0.6524122807017544,147000,11.898187865760873,1,0,1
1229,9,5,5,3,8,1,1,3,3,5,5,5,4,6,1,7,1540,766,0,1,296,2,1,3404,0.9048178613396005,367294,12.813917896253697,1,0,1
1230,5,5,3,1,4,0,1,1,3,3,4,3,0,5,1,7,666,0,0,1,0,2,0,2582,0.6195348837209302,127000,11.751942365440728,1,0,1
1231,5,5,3,2,8,1,1,2,3,4,5,3,3,6,3,12,498,1,211,2,324,2,2,3981,0.5209404849375459,190000,12.154779351142624,1,0,0
1232,5,6,3,2,8,0,3,1,3,3,3,3,0,5,1,6,803,120,0,1,18,2,0,2296,0.7260397830018084,132500,11.794337924408413,1,0,1
1233,4,5,3,2,8,0,0,1,3,0,3,3,0,0,0,6,0,0,0,2,0,2,0,1224,0.0,101800,11.53076538309856,1,0,1
1234,5,5,3,2,8,0,1,2,3,3,2,3,0,3,1,6,1000,180,0,1,0,2,0,2376,0.8417508417508417,142000,11.863582336583399,1,0,1
1235,5,6,3,0,8,0,3,0,0,3,3,3,0,1,1,7,0,0,0,1,192,1,1,2904,0.0,130000,11.77528972943772,0,0,0
1236,5,5,3,1,8,0,2,1,2,4,4,3,0,1,1,9,0,0,0,1,243,1,1,2531,0.0,138887,11.841415931849784,1,0,0
1237,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,6,0,106,0,1,27,2,1,2390,0.0,175500,12.075394321888057,1,0,1
1238,7,5,4,2,8,1,1,3,3,4,5,4,4,1,1,8,0,0,0,1,148,2,1,2795,0.0,195000,12.180754837545884,1,0,1
1239,6,5,3,2,8,0,1,1,3,4,5,4,0,1,1,6,0,0,0,1,0,1,1,2282,0.0,142500,11.867097278690842,1,0,1
1240,8,5,5,2,8,1,3,2,3,4,5,4,4,6,1,6,428,32,0,1,153,2,0,2960,0.2899728997289973,265900,12.490875577231112,1,0,1
1241,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,8,550,252,0,1,63,3,1,2652,0.6221719457013575,224900,12.323411137947407,1,0,1
1242,7,6,4,3,8,0,3,2,3,4,5,4,0,1,1,7,0,0,0,1,56,2,0,3378,0.0,248328,12.422505731952896,1,0,1
1243,7,6,4,2,8,2,4,2,3,4,3,3,3,6,2,6,885,81,168,1,120,3,0,2226,1.0,170000,12.043553716032399,1,0,1
1244,10,5,5,3,8,1,4,3,3,5,5,5,4,6,1,7,1386,0,0,1,445,3,1,4152,0.6676300578034682,465000,13.049792684569493,1,0,1
1245,8,7,4,2,8,2,1,1,3,4,2,3,4,1,1,7,0,0,0,1,0,1,0,2309,0.0,230000,12.345834587905333,1,0,1
1246,6,7,3,2,8,1,1,3,3,4,5,3,3,1,1,7,0,74,0,1,527,3,1,2453,0.0,178000,12.089538829274222,1,0,1
1247,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,6,0,0,0,1,45,2,1,2309,0.0,186500,12.136186518066006,1,0,1
1248,6,5,3,3,8,0,3,1,3,3,3,3,0,6,1,6,539,335,0,1,0,2,0,2046,0.5326086956521738,169900,12.042965307660024,1,0,1
1249,6,5,3,2,8,1,1,1,2,4,2,3,4,3,1,8,319,0,0,1,259,1,1,2793,0.4340136054421768,129500,11.771436160121729,0,1,0
1250,5,7,3,1,8,0,1,1,3,3,3,3,0,4,3,6,534,0,96,1,80,1,0,1864,0.7191780821917808,119000,11.686878772093667,1,0,1
1251,7,5,5,2,8,2,1,3,3,3,5,4,3,5,1,8,1065,0,0,1,0,3,1,4220,0.5047393364928909,244000,12.404923504275338,1,0,1
1252,7,5,4,2,8,1,1,2,3,4,5,4,4,1,1,6,0,163,0,1,184,2,0,2810,0.0,171750,12.053795210084596,1,0,1
1253,5,6,3,1,8,0,1,2,3,3,3,3,0,4,1,5,510,0,0,1,33,2,0,1738,0.5902777777777778,130000,11.77528972943772,1,0,1
1254,7,7,4,2,8,2,4,2,3,3,3,4,4,2,5,9,125,0,1031,1,267,3,1,3359,0.9697986577181208,294000,12.591335046320818,1,0,1
1255,7,5,4,2,8,1,1,3,3,4,5,4,4,1,1,7,0,92,0,1,306,2,1,2402,0.0,165400,12.016122061571728,1,0,1
1256,6,6,3,1,8,1,1,1,3,3,3,3,4,2,1,6,425,0,0,1,120,1,0,2251,0.4807692307692307,127500,11.755871643580617,1,0,1
1257,8,5,4,2,8,1,4,3,3,4,5,4,3,6,1,7,1314,554,0,1,298,3,0,3973,0.661631419939577,301500,12.616525295149378,1,0,1
1258,5,8,3,0,8,0,1,0,0,2,5,3,0,1,1,4,0,0,0,1,96,1,0,1728,0.0,99900,11.511924964636645,1,0,1
1259,7,5,4,2,8,0,4,3,3,4,5,4,0,6,1,5,655,182,0,1,212,3,0,2022,0.7651869158878505,190000,12.154779351142624,1,0,1
1260,6,8,3,2,8,0,1,1,3,4,4,3,0,5,2,6,602,0,438,1,260,2,1,2108,0.9867172675521821,151000,11.925035115797062,1,0,1
1261,6,5,3,2,8,1,1,3,3,4,5,3,3,1,1,7,0,0,0,1,103,2,1,2516,0.0,181000,12.106252310247962,1,0,1
1262,5,6,3,1,8,0,1,1,3,3,4,3,0,3,1,5,504,0,0,1,0,1,0,2100,0.48,128900,11.766792188927278,1,0,1
1263,4,5,3,1,6,2,3,1,3,3,5,3,3,1,1,8,0,0,0,1,120,2,0,2892,0.0,161500,11.992260421644849,1,0,1
1264,6,6,3,2,8,1,1,1,3,3,5,3,4,1,1,8,0,0,0,1,126,1,0,2588,0.0,180500,12.103486056755072,1,0,0
1265,6,5,4,2,8,0,1,3,3,4,5,4,0,6,1,5,266,0,0,1,212,3,0,2742,0.1893238434163701,181000,12.106252310247962,1,0,1
1266,7,5,4,2,8,0,1,1,3,4,5,4,0,6,1,6,450,218,0,1,34,3,1,2143,0.6512301013024602,183900,12.122147410592412,1,0,1
1267,7,4,3,1,8,1,1,1,3,3,3,2,4,1,1,9,0,0,0,2,264,1,1,2814,0.0,122000,11.711776323715394,0,0,0
1268,9,5,5,3,8,1,4,3,3,5,5,5,4,1,1,10,0,0,0,1,220,2,0,4020,0.0,378500,12.84397135185964,1,0,1
1269,8,9,4,3,8,2,2,1,3,3,5,3,4,3,1,11,192,632,0,1,326,3,1,4175,0.2637362637362637,381000,12.850554654108839,1,0,1
1270,5,5,3,1,8,0,1,1,3,3,3,3,0,4,1,7,460,180,0,1,0,1,1,2398,0.5263157894736843,144000,11.877568578558138,1,0,1
1271,7,6,4,2,8,1,4,3,3,4,3,4,3,6,1,4,1258,0,0,1,268,2,1,2856,0.9444444444444444,260000,12.468436909997665,1,0,1
1272,6,7,4,2,8,1,1,2,3,3,4,3,4,1,1,7,0,0,0,1,0,2,0,2978,0.0,185750,12.132156962580005,1,0,1
1273,5,6,3,1,8,0,1,1,3,3,3,3,0,4,2,5,560,114,375,1,180,2,0,1870,1.0,137000,11.827736204810263,1,0,1
