Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,decade_YearBuilt,decade_YearRemodAdd,decade_GarageYrBlt
811,20,rl,78,10140,pave,nothing,reg,lvl,allpub,inside,3,nwames,norm,norm,1fam,1story,6,6,1974,1999,hip,compshg,hdboard,hdboard,brkface,99,3,3,cblock,3,3,1,5,663,2,377,0,1040,gasa,2,y,sbrkr,1309,0,0,1309,1,0,1,1,3,1,4,5,8,1,2,attchd,1974,2,2,484,3,3,y,265,0,0,0,0,648,2,gdprv,nothing,0,1,2006,wd,normal,181000,7,9,7
812,120,rm,0,4438,pave,nothing,reg,lvl,allpub,inside,3,collgcr,norm,norm,twnhse,1story,6,5,2004,2004,gable,compshg,vinylsd,vinylsd,brkface,169,4,3,pconc,4,3,4,6,662,1,0,186,848,gasa,5,y,sbrkr,848,0,0,848,1,0,1,0,1,1,4,4,8,1,4,attchd,2004,3,2,420,3,3,y,140,0,0,0,0,0,0,nothing,nothing,0,6,2008,conld,normal,144500,10,10,10
813,20,c (all),66,8712,grvl,nothing,reg,bnk,allpub,inside,2,idotrr,norm,norm,1fam,1story,5,5,1952,1952,hip,compshg,wd sdng,wd sdng,nothing,0,2,3,cblock,3,3,3,1,0,1,0,540,540,gasa,3,n,fusea,1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,0,basment,1952,1,2,504,3,3,n,0,0,0,0,0,0,0,nothing,shed,54,6,2010,wd,alloca,55993,5,5,5
814,20,rl,75,9750,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,1story,6,6,1958,1958,gable,compshg,metalsd,metalsd,brkface,243,3,3,cblock,3,3,1,3,608,1,0,834,1442,gasa,4,y,sbrkr,1442,0,0,1442,0,0,1,1,4,1,3,7,8,0,0,attchd,1958,2,1,301,3,3,y,0,0,275,0,0,0,0,nothing,shed,500,4,2007,cod,normal,157900,5,5,5
815,50,rl,45,8248,pave,grvl,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1.5fin,5,7,1918,1950,gable,compshg,stucco,stucco,nothing,0,3,3,brktil,3,3,1,1,0,1,0,686,686,gasw,4,y,sbrkr,686,564,0,1250,0,1,1,1,3,1,2,7,8,0,0,detchd,1955,1,1,280,3,3,p,207,0,96,0,0,0,0,nothing,nothing,0,7,2006,wd,normal,116000,1,5,5
816,20,rl,48,12137,pave,nothing,ir2,lvl,allpub,culdsac,3,collgcr,norm,norm,1fam,1story,7,5,1998,1998,gable,compshg,vinylsd,vinylsd,brkface,442,3,3,pconc,4,3,1,1,0,1,0,1649,1649,gasa,5,y,sbrkr,1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,0,attchd,1998,2,2,598,3,3,y,0,34,0,0,0,0,0,nothing,nothing,0,5,2010,wd,normal,224900,9,9,9
817,20,rl,0,11425,pave,nothing,ir1,lvl,allpub,corner,3,names,norm,norm,1fam,1story,5,6,1954,1954,gable,compshg,brkface,brkface,nothing,0,3,3,cblock,3,3,1,4,486,1,0,522,1008,gasa,4,y,sbrkr,1008,0,0,1008,0,0,1,0,2,1,3,4,8,1,4,attchd,1954,2,1,275,3,3,y,0,0,120,0,0,0,0,nothing,nothing,0,7,2006,wd,normal,137000,5,5,5
818,20,rl,0,13265,pave,nothing,ir1,lvl,allpub,culdsac,3,mitchel,norm,norm,1fam,1story,8,5,2002,2002,hip,compshg,cemntbd,cmentbd,brkface,148,4,3,pconc,4,3,1,6,1218,1,0,350,1568,gasa,5,y,sbrkr,1689,0,0,1689,1,0,2,0,3,1,4,7,8,2,4,attchd,2002,2,3,857,3,3,y,150,59,0,0,0,0,0,nothing,nothing,0,7,2008,wd,normal,271000,10,10,10
819,80,rl,80,8816,pave,nothing,reg,lvl,allpub,inside,3,clearcr,norm,norm,1fam,slvl,6,7,1971,1971,gable,compshg,hdboard,hdboard,brkface,80,3,3,cblock,3,3,3,6,504,1,0,506,1010,gasa,4,y,sbrkr,1052,0,0,1052,1,0,1,0,3,1,3,6,8,0,0,attchd,1971,1,2,440,3,3,y,0,0,0,0,0,0,0,mnprv,nothing,0,6,2010,wd,normal,155000,7,7,7
820,120,rl,44,6371,pave,nothing,ir1,lvl,allpub,inside,3,nridght,norm,norm,twnhse,1story,7,5,2009,2010,gable,compshg,vinylsd,vinylsd,stone,128,4,3,pconc,4,3,2,6,733,1,0,625,1358,gasa,5,y,sbrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4,attchd,2010,2,2,484,3,3,y,192,35,0,0,0,0,0,nothing,nothing,0,6,2010,new,partial,224000,10,10,10
821,60,rl,72,7226,pave,nothing,ir1,lvl,allpub,culdsac,3,collgcr,norm,norm,1fam,2story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,1,0,1,0,798,798,gasa,5,y,sbrkr,798,842,0,1640,0,0,2,1,3,1,4,6,8,0,0,attchd,2003,2,2,595,3,3,y,0,45,0,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,183000,10,10,10
822,20,rm,60,6000,pave,pave,reg,bnk,allpub,inside,2,oldtown,norm,norm,2fmcon,1story,4,4,1953,1953,gable,compshg,metalsd,metalsd,nothing,0,2,3,cblock,2,3,1,1,0,1,0,936,936,gasa,3,n,sbrkr,936,0,0,936,0,0,1,0,2,1,3,4,6,0,0,detchd,1974,1,2,576,3,3,y,0,32,112,0,0,0,0,nothing,nothing,0,2,2009,wd,normal,93000,5,5,7
823,60,rl,0,12394,pave,nothing,ir1,lvl,allpub,corner,3,gilbert,norm,norm,1fam,2story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,4,1,0,1,0,847,847,gasa,5,y,sbrkr,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,4,builtin,2003,3,2,433,3,3,y,100,48,0,0,0,0,0,nothing,nothing,0,10,2007,wd,family,225000,10,10,10
824,50,rl,60,9900,pave,nothing,reg,lvl,allpub,inside,3,swisu,norm,norm,1fam,1.5fin,6,7,1940,1950,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,brktil,3,3,1,1,0,1,0,778,778,gasa,3,y,sbrkr,944,545,0,1489,0,0,2,0,3,1,3,7,8,1,4,detchd,1940,1,1,240,3,3,y,335,0,0,0,0,0,0,gdwo,nothing,0,7,2009,wd,normal,139500,4,5,4
825,20,fv,81,11216,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,1fam,1story,8,5,2006,2006,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,4,1,1,0,1,0,1489,1489,gasa,5,y,sbrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,4,attchd,2006,2,2,776,3,3,y,0,140,0,0,0,0,0,nothing,nothing,0,6,2006,new,partial,232600,10,10,10
826,20,rl,114,14803,pave,nothing,reg,lvl,allpub,inside,3,nridght,posn,posn,1fam,1story,10,5,2007,2008,hip,compshg,cemntbd,cmentbd,brkface,816,5,3,pconc,5,3,3,6,1636,1,0,442,2078,gasa,5,y,sbrkr,2084,0,0,2084,1,0,2,0,2,1,5,7,8,1,4,attchd,2007,3,3,1220,3,3,y,188,45,0,0,0,0,0,nothing,nothing,0,6,2008,new,partial,385000,10,10,10
827,45,rm,50,6130,pave,nothing,reg,lvl,allpub,inside,3,brkside,norm,norm,1fam,1.5unf,5,6,1924,1950,gable,compshg,metalsd,metalsd,nothing,0,3,3,brktil,3,3,1,5,784,1,0,0,784,gasa,4,y,sbrkr,784,0,0,784,1,0,1,0,2,1,4,5,8,0,0,nothing,1924,0,0,0,0,0,y,0,0,116,0,0,0,0,nothing,nothing,0,5,2008,wd,normal,109500,2,5,2
828,20,rl,65,8529,pave,nothing,ir1,lvl,allpub,inside,3,sawyerw,norm,norm,1fam,1story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,6,20,1,0,1434,1454,gasa,5,y,sbrkr,1434,0,0,1434,0,0,2,0,3,1,4,6,8,1,3,attchd,2001,2,2,527,3,3,y,290,39,0,0,0,0,0,nothing,nothing,0,4,2009,wd,normal,189000,10,10,10
829,60,rl,0,28698,pave,nothing,ir2,low,allpub,culdsac,1,clearcr,norm,norm,1fam,2story,5,5,1967,1967,flat,tar&grv,plywood,plywood,nothing,0,3,3,pconc,3,4,4,2,249,5,764,0,1013,gasa,3,y,sbrkr,1160,966,0,2126,0,1,2,1,3,1,3,7,6,0,0,attchd,1967,3,2,538,3,3,y,486,0,0,0,225,0,0,nothing,nothing,0,6,2009,wd,abnorml,185000,6,6,6
830,160,fv,24,2544,pave,pave,reg,lvl,allpub,inside,3,somerst,norm,norm,twnhs,2story,7,5,2005,2005,gable,compshg,metalsd,metalsd,nothing,0,4,3,pconc,4,3,1,1,0,1,0,600,600,gasa,5,y,sbrkr,520,623,80,1223,0,0,2,1,2,1,4,4,8,0,0,detchd,2005,2,2,480,3,3,y,0,166,0,0,0,0,0,nothing,nothing,0,7,2006,wd,normal,147400,10,10,10
831,20,rl,80,11900,pave,nothing,ir1,lvl,allpub,corner,3,names,norm,norm,1fam,1story,6,5,1957,1957,gable,compshg,hdboard,hdboard,brkface,387,3,3,cblock,3,3,1,3,1040,1,0,352,1392,gasa,3,y,fusea,1392,0,0,1392,1,0,1,1,3,1,3,6,8,2,4,attchd,1957,2,2,458,3,3,y,0,0,0,0,192,0,0,nothing,nothing,0,6,2008,wd,normal,166000,5,5,5
832,160,fv,30,3180,pave,pave,reg,lvl,allpub,inside,3,somerst,norm,norm,twnhse,2story,7,5,2005,2005,gable,compshg,metalsd,metalsd,nothing,0,3,3,pconc,4,3,1,1,0,1,0,600,600,gasa,5,y,sbrkr,520,600,80,1200,0,0,2,1,2,1,4,4,8,0,0,detchd,2005,2,2,480,3,3,y,0,166,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,151000,10,10,10
833,60,rl,44,9548,pave,nothing,ir1,lvl,allpub,culdsac,3,collgcr,norm,norm,1fam,2story,7,6,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,223,4,3,pconc,4,3,1,6,483,1,0,458,941,gasa,5,y,sbrkr,941,888,0,1829,1,0,2,1,3,1,4,7,8,1,3,attchd,2003,2,2,613,3,3,y,192,39,0,0,0,0,0,nothing,nothing,0,1,2010,wd,normal,237000,10,10,10
834,20,rl,100,10004,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,1story,6,6,1964,1964,gable,compshg,hdboard,plywood,brkface,180,3,3,cblock,3,3,1,3,196,4,345,975,1516,gasa,3,y,sbrkr,1516,0,0,1516,0,0,1,1,3,1,3,6,8,0,0,attchd,1964,2,2,472,3,3,y,0,0,0,0,152,0,0,nothing,nothing,0,2,2009,wd,normal,167000,6,6,6
835,20,rl,75,7875,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,1story,5,6,1961,1961,gable,compshg,vinylsd,vinylsd,brkface,136,3,3,cblock,3,3,1,3,572,1,0,572,1144,gasa,4,y,sbrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,0,attchd,1961,1,2,456,3,3,y,0,0,0,0,0,0,0,gdwo,nothing,0,9,2008,wd,normal,139950,6,6,6
836,20,rl,60,9600,pave,nothing,reg,lvl,allpub,inside,3,sawyer,norm,norm,1fam,1story,4,7,1950,1995,gable,compshg,vinylsd,hdboard,nothing,0,3,3,cblock,4,3,1,4,442,1,0,625,1067,gasa,3,y,sbrkr,1067,0,0,1067,0,0,2,0,2,1,4,4,6,0,0,attchd,1996,1,2,436,3,3,y,290,0,0,0,0,0,0,nothing,nothing,0,2,2010,wd,normal,128000,5,9,9
837,30,rm,90,8100,pave,pave,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,1story,5,6,1948,1973,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,brktil,3,3,1,3,338,1,0,1221,1559,gasa,4,y,sbrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,6,0,0,detchd,1948,1,2,812,3,3,y,0,116,230,0,0,0,0,gdwo,nothing,0,6,2007,cod,normal,153500,4,7,4
838,160,rm,21,1680,pave,nothing,reg,lvl,allpub,inside,3,brdale,norm,norm,twnhs,2story,6,5,1973,1973,gable,compshg,hdboard,hdboard,brkface,158,3,3,cblock,3,3,1,4,330,1,0,153,483,gasa,3,y,sbrkr,483,504,0,987,1,0,1,1,2,1,3,5,8,0,0,detchd,1973,1,1,264,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,11,2008,wd,normal,100000,7,7,7
839,20,rl,75,9525,pave,nothing,reg,lvl,allpub,inside,3,collgcr,norm,norm,1fam,1story,5,6,1995,2006,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,pconc,4,3,1,1,0,1,0,1099,1099,gasa,5,y,sbrkr,1099,0,0,1099,0,0,1,1,3,1,4,6,8,0,0,attchd,1999,1,1,352,3,3,y,278,0,0,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,144000,9,10,9
840,50,rl,70,11767,pave,nothing,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1.5fin,5,6,1946,1995,gable,compshg,metalsd,metalsd,nothing,0,3,3,cblock,3,3,1,4,352,1,0,416,768,gasa,5,y,sbrkr,768,432,0,1200,0,0,1,0,3,1,3,6,8,0,0,detchd,1946,1,1,240,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,5,2008,wd,normal,130500,4,9,4
841,70,rh,0,12155,pave,nothing,ir1,lvl,allpub,inside,3,swisu,norm,norm,1fam,2story,6,8,1925,1950,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,brktil,3,3,1,4,156,1,0,516,672,gasa,3,n,sbrkr,810,672,0,1482,0,0,2,0,4,1,2,7,8,0,0,detchd,1934,1,1,400,3,3,p,0,0,254,0,0,0,0,nothing,nothing,0,3,2008,wd,normal,140000,2,5,3
842,70,rm,60,10440,pave,grvl,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,2story,5,8,1904,2002,gable,compshg,metalsd,metalsd,nothing,0,3,3,pconc,3,3,1,1,0,1,0,650,650,gasa,4,y,sbrkr,958,581,0,1539,0,0,2,0,3,1,4,8,8,1,1,detchd,1983,1,2,686,4,3,p,70,78,68,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,157500,1,10,8
843,80,rl,82,9020,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,slvl,6,7,1966,1966,gable,compshg,hdboard,hdboard,brkface,183,3,3,cblock,3,3,4,3,312,5,539,276,1127,gasa,3,y,sbrkr,1165,0,0,1165,1,0,1,1,3,1,3,6,8,0,0,attchd,1966,2,2,490,4,4,y,0,129,0,0,0,0,0,gdprv,nothing,0,5,2008,wd,normal,174900,6,6,6
844,90,rl,80,8000,pave,nothing,reg,lvl,allpub,corner,3,names,artery,norm,duplex,1story,5,4,1961,1961,gable,compshg,brkface,brkface,nothing,0,3,3,cblock,3,3,1,1,0,1,0,1800,1800,gasa,5,n,sbrkr,1800,0,0,1800,0,0,2,0,6,2,3,10,8,0,0,nothing,1961,0,0,0,0,0,y,0,0,0,0,0,0,0,nothing,nothing,0,7,2007,wd,normal,141000,6,6,6
845,50,rm,100,12665,pave,grvl,ir1,lvl,allpub,inside,3,oldtown,artery,norm,1fam,1.5fin,5,8,1915,1950,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,brktil,3,3,2,1,0,1,0,876,876,gasa,4,y,sbrkr,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,4,detchd,1949,1,3,720,3,3,y,418,0,194,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,153900,1,5,4
846,85,rl,0,16647,pave,nothing,ir1,lvl,allpub,culdsac,3,sawyer,rrae,norm,1fam,sfoyer,5,5,1975,1981,gable,compshg,hdboard,hdboard,nothing,0,3,3,cblock,4,3,4,5,1390,1,0,0,1390,gasa,3,y,sbrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,6,2,3,basment,1975,3,2,611,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,1,2007,wd,normal,171000,7,8,7
847,60,rl,75,9317,pave,nothing,reg,lvl,allpub,inside,3,sawyerw,norm,norm,1fam,2story,7,5,1993,1993,gable,compshg,hdboard,hdboard,brkface,137,4,3,pconc,4,3,1,5,513,1,0,227,740,gasa,5,y,sbrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,8,1,3,attchd,1993,1,2,425,3,3,y,234,72,192,0,0,0,0,nothing,nothing,0,7,2009,wd,normal,213000,9,9,9
848,20,rl,36,15523,pave,nothing,ir1,lvl,allpub,culdsac,3,collgcr,norm,norm,1fam,1story,5,6,1972,1972,gable,compshg,hdboard,plywood,nothing,0,3,3,cblock,3,3,3,4,460,1,0,404,864,gasa,5,y,sbrkr,864,0,0,864,1,0,1,0,3,1,3,5,8,1,2,attchd,1972,1,1,338,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,8,2009,wd,normal,133500,7,7,7
849,50,rl,75,45600,pave,nothing,ir2,bnk,allpub,inside,3,clearcr,norm,norm,1fam,1.5fin,6,8,1908,1997,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,brktil,3,3,1,1,0,1,0,907,907,gasa,3,y,sbrkr,1307,1051,0,2358,0,0,3,0,5,1,3,10,8,1,4,detchd,1908,1,2,360,2,3,y,486,40,0,0,175,0,0,nothing,nothing,0,9,2008,wd,normal,240000,1,9,1
850,80,rl,80,9600,pave,nothing,reg,lvl,allpub,fr2,3,veenker,feedr,norm,1fam,slvl,6,7,1976,1994,hip,compshg,plywood,plywood,brkface,360,4,4,cblock,3,3,1,1,0,1,0,528,528,gasa,5,y,sbrkr,1094,761,0,1855,0,0,2,1,3,1,3,7,8,1,3,attchd,1976,2,2,512,3,3,y,113,100,0,0,0,0,0,nothing,nothing,0,8,2007,wd,normal,187000,7,9,7
851,120,rm,36,4435,pave,nothing,reg,lvl,allpub,inside,3,collgcr,norm,norm,twnhse,1story,6,5,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,170,4,3,pconc,4,3,3,6,659,1,0,189,848,gasa,5,y,sbrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,0,0,attchd,2003,3,2,420,3,3,y,140,0,0,0,0,0,0,nothing,nothing,0,11,2007,wd,normal,131500,10,10,10
852,120,rl,0,3196,pave,nothing,reg,lvl,allpub,inside,3,blmngtn,norm,norm,twnhse,1story,8,5,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,40,4,3,pconc,4,3,4,1,0,1,0,1273,1273,gasa,5,y,sbrkr,1456,0,0,1456,0,0,2,0,2,1,4,7,8,1,3,attchd,2003,3,2,400,3,3,y,143,20,0,0,0,0,0,nothing,nothing,0,5,2006,wd,normal,215000,10,10,10
853,75,rl,53,7128,pave,nothing,reg,lvl,allpub,inside,3,crawfor,norm,norm,1fam,2.5unf,7,5,1941,1950,gable,compshg,metalsd,metalsd,nothing,0,3,4,cblock,3,3,1,3,364,1,0,554,918,gasa,4,y,sbrkr,918,728,0,1646,0,0,2,0,4,1,3,7,8,2,4,detchd,1941,1,1,240,3,3,y,0,0,0,0,126,0,0,mnprv,nothing,0,8,2007,wd,normal,164000,4,5,4
854,80,rl,0,12095,pave,nothing,ir1,lvl,allpub,corner,3,names,norm,norm,1fam,slvl,6,6,1964,1964,gable,compshg,metalsd,hdboard,brkface,115,3,4,cblock,3,3,4,3,564,1,0,563,1127,gasa,3,y,sbrkr,1445,0,0,1445,0,0,1,1,3,1,3,7,8,1,2,attchd,1964,2,2,645,3,3,y,180,0,0,0,0,0,0,mnprv,nothing,0,8,2009,wd,normal,158000,6,6,6
855,20,rl,102,17920,pave,nothing,reg,lvl,allpub,inside,3,sawyer,norm,norm,1fam,1story,5,4,1955,1974,hip,compshg,wd sdng,plywood,nothing,0,3,3,cblock,3,3,2,5,306,3,1085,372,1763,gasa,3,y,sbrkr,1779,0,0,1779,1,0,1,1,3,1,3,6,8,1,4,attchd,1955,1,2,454,3,3,y,0,418,0,0,312,0,0,nothing,nothing,0,7,2006,wd,abnorml,170000,5,7,5
856,20,rl,0,6897,pave,nothing,ir1,lvl,allpub,corner,3,sawyer,norm,norm,1fam,1story,5,8,1962,2010,gable,compshg,hdboard,hdboard,nothing,0,3,4,cblock,3,3,1,5,659,1,0,381,1040,gasa,5,y,sbrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,8,0,0,detchd,1962,1,1,260,3,3,y,0,104,0,0,0,0,0,nothing,nothing,0,4,2010,wd,normal,127000,6,10,6
857,80,rl,0,10970,pave,nothing,ir1,low,allpub,inside,2,collgcr,norm,norm,1fam,slvl,6,6,1978,1978,gable,compshg,plywood,hdboard,nothing,0,3,3,cblock,4,4,4,6,505,2,435,0,940,gasa,3,y,sbrkr,1026,0,0,1026,1,0,1,0,3,1,3,5,8,0,0,detchd,1981,1,2,576,3,2,y,0,0,34,0,0,0,0,mnprv,nothing,0,10,2008,wd,normal,147000,7,7,8
858,60,rl,65,8125,pave,nothing,reg,lvl,allpub,inside,3,gilbert,norm,norm,1fam,2story,6,5,1994,1995,gable,compshg,hdboard,hdboard,nothing,0,3,3,pconc,4,3,1,1,0,1,0,702,702,gasa,4,y,sbrkr,702,779,0,1481,0,0,2,1,3,1,3,6,8,1,3,attchd,1994,3,2,343,3,3,y,0,36,0,0,0,0,0,nothing,nothing,0,3,2009,wd,normal,174000,9,9,9
859,20,rl,80,10400,pave,nothing,reg,lvl,allpub,inside,3,nwames,norm,norm,1fam,1story,7,5,1976,1976,gable,compshg,hdboard,hdboard,brkface,189,3,3,cblock,4,3,1,1,0,1,0,1090,1090,gasa,3,y,sbrkr,1370,0,0,1370,0,0,2,0,3,1,3,6,8,1,3,attchd,1976,2,2,479,3,3,y,0,0,0,0,0,0,0,mnprv,nothing,0,6,2009,wd,family,152000,7,7,7
860,60,rl,0,11029,pave,nothing,ir1,lvl,allpub,corner,3,nwames,posa,norm,1fam,2story,6,7,1968,1984,gable,compshg,hdboard,hdboard,brkface,220,3,3,cblock,3,3,2,4,619,1,0,435,1054,gasa,3,y,sbrkr,1512,1142,0,2654,1,0,2,1,4,1,4,9,8,1,4,attchd,1968,1,2,619,3,3,y,0,65,0,0,222,0,0,nothing,nothing,0,8,2006,wd,normal,250000,6,8,6
861,50,rl,55,7642,pave,nothing,reg,lvl,allpub,corner,3,crawfor,norm,norm,1fam,1.5fin,7,8,1918,1998,gable,compshg,wd sdng,wd sdng,nothing,0,4,3,brktil,3,3,1,1,0,1,0,912,912,gasa,4,y,sbrkr,912,514,0,1426,0,0,1,1,3,1,4,7,8,1,4,detchd,1925,1,1,216,3,3,y,0,240,0,0,0,0,0,gdprv,nothing,0,6,2007,wd,normal,189950,1,9,2
862,190,rl,75,11625,pave,nothing,reg,lvl,allpub,inside,3,sawyer,norm,norm,2fmcon,1story,5,4,1965,1965,hip,compshg,plywood,hdboard,nothing,0,3,3,pconc,3,3,2,4,841,1,0,198,1039,gasa,5,y,sbrkr,1039,0,0,1039,1,0,1,1,3,1,3,6,8,0,0,attchd,1965,1,2,504,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,4,2010,wd,normal,131500,6,6,6
863,20,rl,81,9672,pave,nothing,reg,lvl,allpub,corner,3,sawyerw,norm,norm,1fam,1story,6,5,1984,1985,hip,compshg,hdboard,plywood,nothing,0,3,3,pconc,4,3,1,6,338,1,0,702,1040,gasa,3,y,sbrkr,1097,0,0,1097,0,0,2,0,3,1,3,6,8,0,0,attchd,1986,1,2,480,3,3,y,0,0,0,0,0,0,0,gdprv,nothing,0,5,2010,wd,normal,152000,8,8,8
864,20,rl,70,7931,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,1story,5,5,1959,1959,hip,compshg,brkface,plywood,nothing,0,3,3,cblock,3,3,1,4,1148,1,0,0,1148,gasa,3,y,sbrkr,1148,0,0,1148,1,0,1,0,3,1,3,6,8,0,0,attchd,1959,1,1,672,3,3,y,0,0,0,0,0,0,0,gdprv,nothing,0,7,2009,wd,normal,132500,5,5,5
865,20,fv,72,8640,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,1fam,1story,7,5,2007,2008,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,5,3,1,1,0,1,0,1372,1372,gasa,5,y,sbrkr,1372,0,0,1372,0,0,2,0,3,1,4,6,8,0,0,attchd,2008,3,2,529,3,3,y,0,140,0,0,0,0,0,nothing,nothing,0,5,2008,new,partial,250580,10,10,10
866,20,rl,0,8750,pave,nothing,ir1,lvl,allpub,inside,3,names,norm,norm,1fam,1story,5,6,1970,1970,gable,compshg,metalsd,metalsd,brkface,76,3,3,cblock,3,3,1,4,828,1,0,174,1002,gasa,3,y,sbrkr,1002,0,0,1002,1,0,1,0,3,1,3,5,8,0,0,detchd,1973,1,2,902,3,3,y,0,0,0,0,0,0,0,mnprv,nothing,0,8,2009,wd,normal,148500,7,7,7
867,20,rl,67,10656,pave,nothing,ir1,hls,allpub,inside,3,timber,norm,norm,1fam,1story,8,5,2006,2007,gable,compshg,vinylsd,vinylsd,stone,274,4,3,pconc,4,3,3,1,0,1,0,1638,1638,gasa,5,y,sbrkr,1646,0,0,1646,0,0,2,0,3,1,4,6,8,1,4,attchd,2007,2,3,870,3,3,y,192,80,0,0,0,0,0,nothing,nothing,0,11,2007,new,partial,248900,10,10,10
868,20,rl,85,6970,pave,nothing,reg,lvl,allpub,corner,3,sawyer,feedr,norm,1fam,1story,4,5,1961,1961,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,cblock,3,3,1,5,932,1,0,108,1040,gasa,3,y,sbrkr,1120,0,0,1120,1,0,1,1,3,1,2,5,8,0,0,attchd,1961,2,2,544,3,3,y,168,0,0,0,0,0,0,nothing,shed,400,5,2007,wd,normal,129000,6,6,6
869,60,rl,0,14762,pave,nothing,ir2,lvl,allpub,corner,3,gilbert,feedr,norm,1fam,2story,5,6,1948,1950,gable,compshg,plywood,plywood,nothing,0,3,3,slab,0,0,0,0,0,0,0,0,0,gasa,4,y,sbrkr,1547,720,53,2320,0,0,2,0,2,1,3,7,8,1,3,attchd,1979,1,2,672,3,3,p,120,144,0,0,0,0,0,nothing,nothing,0,5,2006,wd,normal,169000,4,5,7
870,60,rl,80,9938,pave,nothing,reg,lvl,allpub,inside,3,sawyerw,norm,norm,1fam,2story,7,5,1993,1994,gable,compshg,metalsd,metalsd,brkface,246,4,3,pconc,4,3,1,6,750,1,0,300,1050,gasa,5,y,sbrkr,1062,887,0,1949,1,0,2,1,3,1,4,8,8,1,3,attchd,1993,3,2,574,3,3,y,156,90,0,0,0,0,0,gdprv,nothing,0,6,2010,wd,normal,236000,9,9,9
